613509.922013046,5842712.50108686
613505.541482313,5842656.11592216
613531.258370928,5842650.47066209
613536.743238,5842713.59535708
613510.9211818179,5842712.541851614
613506.5182259451,5842655.901511626
613530.2816272959,5842650.685072624
613535.7440692281,5842713.554592326
613511.9203505898,5842712.582616367
613507.4949695772,5842655.687101092
613529.3048836638,5842650.899483158
613534.7449004562,5842713.513827573
613512.9195193617,5842712.623381121
613508.4717132093,5842655.472690558
613528.3281400317,5842651.113893692
613533.7457316843,5842713.473062819
613513.9186881336,5842712.664145875
613509.4484568414,5842655.258280024
613527.3513963996,5842651.3283042265
613532.7465629124,5842713.432298065
613514.9178569055,5842712.7049106285
613510.4252004735,5842655.04386949
613526.3746527674,5842651.542714761
613531.7473941405,5842713.391533311
613515.9170256774,5842712.745675382
613511.4019441056,5842654.829458956
613525.3979091353,5842651.757125295
613530.7482253686,5842713.350768558
613516.9161944493,5842712.786440136
613512.3786877377,5842654.615048422
613524.4211655032,5842651.971535829
613529.7490565967,5842713.310003804
613517.9153632212,5842712.82720489
613513.3554313699,5842654.400637887
613523.4444218711,5842652.185946363
613528.7498878248,5842713.26923905
613518.9145319931,5842712.867969643
613514.332175002,5842654.186227353
613522.467678239,5842652.400356897
613527.7507190529,5842713.228474297
613519.913700765,5842712.908734397
613515.3089186341,5842653.971816819
613521.4909346069,5842652.614767431
613526.751550281,5842713.187709543
