$GNGLL,5243.35193,N,00719.18182,W,192947.00,A,A*65
$GNGLL,5243.35185,N,00719.18168,W,192947.20,A,A*64
$GNGLL,5243.35177,N,00719.18154,W,192947.40,A,A*60
$GNGLL,5243.35169,N,00719.18138,W,192947.60,A,A*67
$GNGLL,5243.35162,N,00719.18125,W,192947.80,A,A*6E
$GNGLL,5243.35155,N,00719.18113,W,192948.00,A,A*68
$GNGLL,5243.35147,N,00719.18100,W,192948.20,A,A*6B
$GNGLL,5243.35138,N,00719.18085,W,192948.40,A,A*69
$GNGLL,5243.35130,N,00719.18071,W,192948.60,A,A*68
$GNGLL,5243.35122,N,00719.18059,W,192948.80,A,A*6F
$GNGLL,5243.35115,N,00719.18048,W,192949.00,A,A*62
$GNGLL,5243.35105,N,00719.18039,W,192949.20,A,A*67
$GNGLL,5243.35096,N,00719.18029,W,192949.40,A,A*6B
$GNGLL,5243.35087,N,00719.18019,W,192949.60,A,A*6A
$GNGLL,5243.35076,N,00719.18013,W,192949.80,A,A*60
$GNGLL,5243.35068,N,00719.18008,W,192950.00,A,A*65
$GNGLL,5243.35059,N,00719.18006,W,192950.20,A,A*6B
$GNGLL,5243.35048,N,00719.18006,W,192950.40,A,A*6D
$GNGLL,5243.35038,N,00719.18005,W,192950.60,A,A*6B
$GNGLL,5243.35027,N,00719.18003,W,192950.80,A,A*6D
$GNGLL,5243.35015,N,00719.18003,W,192951.00,A,A*65
$GNGLL,5243.35003,N,00719.18006,W,192951.20,A,A*65
$GNGLL,5243.34992,N,00719.18012,W,192951.40,A,A*66
$GNGLL,5243.34982,N,00719.18013,W,192951.60,A,A*64
$GNGLL,5243.34941,N,00719.18034,W,192952.40,A,A*6F
$GNGLL,5243.34931,N,00719.18042,W,192952.60,A,A*6B
$GNGLL,5243.34921,N,00719.18049,W,192952.80,A,A*6F
$GNGLL,5243.34911,N,00719.18058,W,192953.00,A,A*65
$GNGLL,5243.34903,N,00719.18065,W,192953.20,A,A*6A
$GNGLL,5243.34895,N,00719.18075,W,192953.40,A,A*63
$GNGLL,5243.34887,N,00719.18083,W,192953.60,A,A*6B
$GNGLL,5243.34878,N,00719.18093,W,192953.80,A,A*64
$GNGLL,5243.34868,N,00719.18100,W,192954.00,A,A*61
$GNGLL,5243.34859,N,00719.18109,W,192954.20,A,A*68
$GNGLL,5243.34852,N,00719.18119,W,192954.40,A,A*64
$GNGLL,5243.34844,N,00719.18128,W,192954.60,A,A*63
$GNGLL,5243.34834,N,00719.18139,W,192954.80,A,A*6A
$GNGLL,5243.34826,N,00719.18146,W,192955.00,A,A*68
$GNGLL,5243.34817,N,00719.18157,W,192955.20,A,A*68
$GNGLL,5243.34811,N,00719.18167,W,192955.40,A,A*6B
$GNGLL,5243.34805,N,00719.18177,W,192955.60,A,A*6D
$GNGLL,5243.34799,N,00719.18189,W,192955.80,A,A*68
$GNGLL,5243.34794,N,00719.18199,W,192956.00,A,A*6F
$GNGLL,5243.34789,N,00719.18207,W,192956.20,A,A*65
$GNGLL,5243.34786,N,00719.18215,W,192956.40,A,A*6F
$GNGLL,5243.34784,N,00719.18226,W,192956.60,A,A*6F
$GNGLL,5243.34783,N,00719.18235,W,192956.80,A,A*64
$GNGLL,5243.34782,N,00719.18244,W,192957.00,A,A*6A
$GNGLL,5243.34783,N,00719.18253,W,192957.20,A,A*6F
$GNGLL,5243.34785,N,00719.18263,W,192957.40,A,A*6C
$GNGLL,5243.34789,N,00719.18270,W,192957.60,A,A*60
$GNGLL,5243.34794,N,00719.18278,W,192957.80,A,A*6A
$GNGLL,5243.34798,N,00719.18286,W,192958.00,A,A*60
$GNGLL,5243.34804,N,00719.18296,W,192958.20,A,A*69
$GNGLL,5243.34809,N,00719.18304,W,192958.40,A,A*68
$GNGLL,5243.34815,N,00719.18312,W,192958.60,A,A*60
$GNGLL,5243.34822,N,00719.18320,W,192958.80,A,A*6B
$GNGLL,5243.34827,N,00719.18328,W,192959.00,A,A*6F
$GNGLL,5243.34833,N,00719.18338,W,192959.20,A,A*69
$GNGLL,5243.34838,N,00719.18347,W,192959.40,A,A*6C
$GNGLL,5243.34843,N,00719.18354,W,192959.60,A,A*60
$GNGLL,5243.34848,N,00719.18361,W,192959.80,A,A*63
$GNGLL,5243.34854,N,00719.18368,W,193000.00,A,A*6B
$GNGLL,5243.34860,N,00719.18376,W,193000.20,A,A*61
$GNGLL,5243.34866,N,00719.18384,W,193000.40,A,A*6C
$GNGLL,5243.34872,N,00719.18391,W,193000.60,A,A*6F
$GNGLL,5243.34878,N,00719.18399,W,193000.80,A,A*63
$GNGLL,5243.34885,N,00719.18406,W,193001.00,A,A*69
$GNGLL,5243.34891,N,00719.18414,W,193001.20,A,A*6D
$GNGLL,5243.34897,N,00719.18422,W,193001.40,A,A*68
$GNGLL,5243.34903,N,00719.18430,W,193001.60,A,A*65
$GNGLL,5243.34909,N,00719.18437,W,193001.80,A,A*66
$GNGLL,5243.34913,N,00719.18444,W,193002.00,A,A*62
$GNGLL,5243.34917,N,00719.18452,W,193002.20,A,A*63
$GNGLL,5243.34921,N,00719.18461,W,193002.40,A,A*60
$GNGLL,5243.34925,N,00719.18471,W,193002.60,A,A*67
$GNGLL,5243.34929,N,00719.18480,W,193002.80,A,A*6B
$GNGLL,5243.34933,N,00719.18490,W,193003.00,A,A*68
$GNGLL,5243.34938,N,00719.18498,W,193003.20,A,A*69
$GNGLL,5243.34942,N,00719.18509,W,193003.40,A,A*6B
$GNGLL,5243.34947,N,00719.18521,W,193003.60,A,A*66
$GNGLL,5243.34951,N,00719.18533,W,193003.80,A,A*6C
$GNGLL,5243.34957,N,00719.18544,W,193004.00,A,A*65
$GNGLL,5243.34962,N,00719.18555,W,193004.20,A,A*61
$GNGLL,5243.34968,N,00719.18567,W,193004.40,A,A*6C
$GNGLL,5243.34974,N,00719.18581,W,193004.60,A,A*6B
$GNGLL,5243.34979,N,00719.18594,W,193004.80,A,A*6C
$GNGLL,5243.34984,N,00719.18605,W,193005.00,A,A*6C
$GNGLL,5243.34990,N,00719.18618,W,193005.20,A,A*67
$GNGLL,5243.34996,N,00719.18630,W,193005.40,A,A*6D
$GNGLL,5243.35002,N,00719.18643,W,193005.60,A,A*6E
$GNGLL,5243.35007,N,00719.18656,W,193005.80,A,A*61
$GNGLL,5243.35012,N,00719.18668,W,193006.00,A,A*63
$GNGLL,5243.35018,N,00719.18679,W,193006.20,A,A*6B
$GNGLL,5243.35024,N,00719.18691,W,193006.40,A,A*64
$GNGLL,5243.35030,N,00719.18702,W,193006.60,A,A*68
$GNGLL,5243.35037,N,00719.18714,W,193006.80,A,A*66
$GNGLL,5243.35043,N,00719.18726,W,193007.00,A,A*6D
$GNGLL,5243.35049,N,00719.18738,W,193007.20,A,A*6A
$GNGLL,5243.35056,N,00719.18750,W,193007.40,A,A*6C
$GNGLL,5243.35063,N,00719.18761,W,193007.60,A,A*6A
$GNGLL,5243.35069,N,00719.18774,W,193007.80,A,A*6A
