613505.442647394,5842725.62467146
613495.10812953,5842741.28380467
613504.9140815095,5842747.41359941
613515.474918698,5842733.3729705
613505.6405059542,5842725.77748504
613495.3201186629,5842741.416321113
613504.7020923765,5842747.281082967
613515.2770601378,5842733.22015692
613505.8383645143,5842725.93029862
613495.5321077958,5842741.548837556
613504.4901032436,5842747.1485665245
613515.0792015777,5842733.06734334
613506.0362230744,5842726.0831122
613495.7440969287,5842741.681353998
613504.2781141107,5842747.016050082
613514.8813430176,5842732.91452976
613506.2340816346,5842726.23592578
613495.9560860617,5842741.813870441
613504.0661249778,5842746.883533639
613514.6834844574,5842732.7617161805
613506.4319401947,5842726.38873936
613496.1680751946,5842741.946386884
613503.8541358449,5842746.751017196
613514.4856258973,5842732.608902601
613506.6297987548,5842726.541552939
613496.3800643275,5842742.078903327
613503.6421467119,5842746.618500753
613514.2877673372,5842732.456089021
613506.827657315,5842726.694366519
613496.5920534604,5842742.21141977
613503.430157579,5842746.4859843105
613514.089908777,5842732.303275441
613507.0255158751,5842726.847180099
613496.8040425933,5842742.343936212
613503.2181684461,5842746.353467868
613513.8920502169,5842732.150461861
613507.2233744352,5842726.999993679
613497.0160317263,5842742.476452655
613503.0061793132,5842746.220951425
613513.6941916568,5842731.997648281
613507.4212329953,5842727.152807259
613497.2280208592,5842742.608969098
613502.7941901803,5842746.088434982
613513.4963330966,5842731.844834701
