AimAng1,AimAang2,Aimx,Aimy,GV.currentx1,GV.currenty1,GV.startx,GV.starty,GV.finishx,GV.finishy,dist,GV.Set_SteerAng,GV.Steerangle,GV.gogo,GV.ToEndPoint,GVQual
'-132,'-132,613519.4787390769,5842703.143059991,613530.1927479891,5842712.627013369,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4787799844,5842703.143006694,613530.1918648733,5842712.626250854,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4787799844,5842703.143006694,613530.1918648733,5842712.626250854,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4805027626,5842703.140762128,613530.1891808906,5842712.620623954,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4805027626,5842703.140762128,613530.1891808906,5842712.620623954,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4805027626,5842703.140762128,613530.1891808906,5842712.620623954,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.27,-132,0,0,11.8,4
'-132,'-132,613519.4770014702,5842703.145323876,613530.1612458662,5842712.606432006,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.24,-132,0,0,11.8,4
'-132,'-132,613519.4770014702,5842703.145323876,613530.1612458662,5842712.606432006,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.24,-132,0,0,11.8,4
'-132,'-132,613519.4770014702,5842703.145323876,613530.1612458662,5842712.606432006,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.24,-132,0,0,11.8,4
'-132,'-132,613519.4506021912,5842703.179718852,613530.0025621244,5842712.5392942885,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.07,-132,0,0,11.8,4
'-132,'-132,613519.4506021912,5842703.179718852,613530.0025621244,5842712.5392942885,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 14.07,-132,0,0,11.8,4
'-132,'-132,613519.4318270182,5842703.204180566,613529.8468956754,5842712.458687429,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.9,-132,0,0,11.8,4
'-132,'-132,613519.4318270182,5842703.204180566,613529.8468956754,5842712.458687429,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.9,-132,0,0,11.8,4
'-132,'-132,613519.4318270182,5842703.204180566,613529.8468956754,5842712.458687429,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.9,-132,0,0,11.8,4
'-132,'-132,613519.4203032445,5842703.219194609,613529.7121512609,5842712.379125563,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.74,-132,0,0,11.9,4
'-132,'-132,613519.4203032445,5842703.219194609,613529.7121512609,5842712.379125563,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.74,-132,0,0,11.9,4
'-132,'-132,613519.4141145672,5842703.227257685,613529.6702595447,5842712.359785378,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.7,-132,0,0,11.9,4
'-132,'-132,613519.4141145672,5842703.227257685,613529.6702595447,5842712.359785378,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.7,-132,0,0,11.9,4
'-132,'-132,613519.4141145672,5842703.227257685,613529.6702595447,5842712.359785378,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.7,-132,0,0,11.9,4
'-132,'-132,613519.4216883341,5842703.217390009,613529.7394326131,5842712.3971972,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.77,-132,0,0,11.9,4
'-132,'-132,613519.4216883341,5842703.217390009,613529.7394326131,5842712.3971972,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.77,-132,0,0,11.9,4
'-132,'-132,613519.4216883341,5842703.217390009,613529.7394326131,5842712.3971972,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.77,-132,0,0,11.9,4
'-132,'-132,613519.4207735078,5842703.218581914,613529.7246750556,5842712.387764351,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.76,-132,0,0,11.9,4
'-132,'-132,613519.4207735078,5842703.218581914,613529.7246750556,5842712.387764351,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.76,-132,0,0,11.9,4
'-132,'-132,613519.4116560715,5842703.230460798,613529.6651643175,5842712.360964714,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4116560715,5842703.230460798,613529.6651643175,5842712.360964714,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4143479812,5842703.226953575,613529.6691643073,5842712.358461485,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4143479812,5842703.226953575,613529.6691643073,5842712.358461485,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4143479812,5842703.226953575,613529.6691643073,5842712.358461485,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4117499272,5842703.230338517,613529.6591946267,5842712.356188459,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4117499272,5842703.230338517,613529.6591946267,5842712.356188459,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4117499272,5842703.230338517,613529.6591946267,5842712.356188459,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.9,4
'-132,'-132,613519.4129445117,5842703.228782122,613529.6600257922,5842712.354353128,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.68,-132,0,0,11.9,4
'-132,'-132,613519.4129445117,5842703.228782122,613529.6600257922,5842712.354353128,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.68,-132,0,0,11.9,4
'-132,'-132,613519.4009805865,5842703.244369627,613529.5801341288,5842712.317803852,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.9,4
'-132,'-132,613519.4009805865,5842703.244369627,613529.5801341288,5842712.317803852,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.9,4
'-132,'-132,613519.4009805865,5842703.244369627,613529.5801341288,5842712.317803852,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.9,4
'-132,'-132,613519.3979027589,5842703.248379653,613529.5785497215,5842712.322960128,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.9,4
'-132,'-132,613519.3979027589,5842703.248379653,613529.5785497215,5842712.322960128,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.9,4
'-132,'-132,613519.4030288237,5842703.241701029,613529.5743678967,5842712.309137391,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,11.9,4
'-132,'-132,613519.4030288237,5842703.241701029,613529.5743678967,5842712.309137391,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,11.9,4
'-132,'-132,613519.4030288237,5842703.241701029,613529.5743678967,5842712.309137391,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,11.9,4
'-132,'-132,613519.387894007,5842703.261419812,613529.563913395,5842712.33244847,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.8,4
'-132,'-132,613519.387894007,5842703.261419812,613529.563913395,5842712.33244847,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.8,4
'-132,'-132,613519.387894007,5842703.261419812,613529.563913395,5842712.33244847,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,11.8,4
'-132,'-132,613519.4013138973,5842703.243935365,613529.6488526689,5842712.3698575115,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.8,4
'-132,'-132,613519.4013138973,5842703.243935365,613529.6488526689,5842712.3698575115,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.69,-132,0,0,11.8,4
'-132,'-132,613519.4089648785,5842703.233967088,613529.6818526167,5842712.379345403,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.72,-132,0,0,11.8,4
'-132,'-132,613519.4089648785,5842703.233967088,613529.6818526167,5842712.379345403,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.72,-132,0,0,11.8,4
'-132,'-132,613519.4089648785,5842703.233967088,613529.6818526167,5842712.379345403,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.72,-132,0,0,11.8,4
'-132,'-132,613519.4714438438,5842703.1525647715,613529.7784151502,5842712.324103351,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.76,-132,0,0,11.9,4
'-132,'-132,613519.4714438438,5842703.1525647715,613529.7784151502,5842712.324103351,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.76,-132,0,0,11.9,4
'-132,'-132,613519.4825892125,5842703.138043744,613529.6541511909,5842712.205651193,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4825892125,5842703.138043744,613529.6541511909,5842712.205651193,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4825892125,5842703.138043744,613529.6541511909,5842712.205651193,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4857327434,5842703.133948114,613529.6671338547,5842712.209107422,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,12.0,4
'-132,'-132,613519.4857327434,5842703.133948114,613529.6671338547,5842712.209107422,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.6,-132,0,0,12.0,4
'-132,'-132,613519.488014848,5842703.130974815,613529.6592767151,5842712.19835192,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.488014848,5842703.130974815,613529.6592767151,5842712.19835192,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.488014848,5842703.130974815,613529.6592767151,5842712.19835192,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4885328135,5842703.1302999705,613529.6559823452,5842712.194750981,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4885328135,5842703.1302999705,613529.6559823452,5842712.194750981,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4884523542,5842703.130404799,613529.6547615674,5842712.193980578,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4884523542,5842703.130404799,613529.6547615674,5842712.193980578,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4884523542,5842703.130404799,613529.6547615674,5842712.193980578,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4885737216,5842703.130246673,613529.6550992291,5842712.193988465,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4885737216,5842703.130246673,613529.6550992291,5842712.193988465,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4871666301,5842703.132079938,613529.6539260732,5842712.196001283,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4871666301,5842703.132079938,613529.6539260732,5842712.196001283,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4871666301,5842703.132079938,613529.6539260732,5842712.196001283,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4857181762,5842703.133967093,613529.6546317032,5842712.199541768,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4857181762,5842703.133967093,613529.6546317032,5842712.199541768,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4857181762,5842703.133967093,613529.6546317032,5842712.199541768,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.59,-132,0,0,12.0,4
'-132,'-132,613519.4868123003,5842703.132541586,613529.6536879791,5842712.196552145,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4868123003,5842703.132541586,613529.6536879791,5842712.196552145,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4864379686,5842703.133029293,613529.652895773,5842712.19671912,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4864379686,5842703.133029293,613529.652895773,5842712.19671912,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4864379686,5842703.133029293,613529.652895773,5842712.19671912,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.58,-132,0,0,12.0,4
'-132,'-132,613519.4830064517,5842703.137500132,613529.6273979713,5842712.184253357,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.56,-132,0,0,12.0,4
'-132,'-132,613519.4830064517,5842703.137500132,613529.6273979713,5842712.184253357,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.56,-132,0,0,12.0,4
'-132,'-132,613519.4781331966,5842703.1438493775,613529.5433071593,5842712.129800512,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.46,-132,0,0,12.0,4
'-132,'-132,613519.4781331966,5842703.1438493775,613529.5433071593,5842712.129800512,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.46,-132,0,0,12.0,4
'-132,'-132,613519.4804903577,5842703.14077829,613529.4372120223,5842712.0434887055,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.32,-132,0,0,12.0,4
'-132,'-132,613519.4804903577,5842703.14077829,613529.4372120223,5842712.0434887055,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.32,-132,0,0,12.0,4
'-132,'-132,613519.4804903577,5842703.14077829,613529.4372120223,5842712.0434887055,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.32,-132,0,0,12.0,4
'-132,'-132,613519.4545783652,5842703.174538392,613529.164489396,5842711.887813498,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.01,-132,0,0,12.1,4
'-132,'-132,613519.4545783652,5842703.174538392,613529.164489396,5842711.887813498,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.01,-132,0,0,12.1,4
'-132,'-132,613519.4545783652,5842703.174538392,613529.164489396,5842711.887813498,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 13.01,-132,0,0,12.1,4
'-132,'-132,613519.4220396343,5842703.216932309,613528.811022247,5842711.68388426,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 12.6,-132,0,0,12.1,4
'-132,'-132,613519.4220396343,5842703.216932309,613528.811022247,5842711.68388426,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 12.6,-132,0,0,12.1,4
'-132,'-132,613519.3968217073,5842703.24978813,613528.4148667675,5842711.432033264,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 12.14,-132,0,0,12.2,4
'-132,'-132,613519.3968217073,5842703.24978813,613528.4148667675,5842711.432033264,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 12.14,-132,0,0,12.2,4
'-132,'-132,613519.3968217073,5842703.24978813,613528.4148667675,5842711.432033264,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 12.14,-132,0,0,12.2,4
'-132,'-132,613519.3766827479,5842703.276026688,613528.006672279,5842711.160426392,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 11.65,-132,0,0,12.2,4
'-132,'-132,613519.3766827479,5842703.276026688,613528.006672279,5842711.160426392,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 11.65,-132,0,0,12.2,4
'-133,'-133,613519.4571152277,5842703.171233175,613527.6604514384,5842710.7281623725,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 11.11,-133,0,0,12.5,4
'-133,'-133,613519.4571152277,5842703.171233175,613527.6604514384,5842710.7281623725,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 11.11,-133,0,0,12.5,4
'-133,'-133,613519.4571152277,5842703.171233175,613527.6604514384,5842710.7281623725,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 11.11,-133,0,0,12.5,4
'-133,'-133,613519.4817956177,5842703.139077699,613527.2785034506,5842710.383906192,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 10.6,-133,0,0,12.6,4
'-133,'-133,613519.4817956177,5842703.139077699,613527.2785034506,5842710.383906192,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 10.6,-133,0,0,12.6,4
'-133,'-133,613519.4972286449,5842703.118970385,613526.8999883392,5842710.061430676,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 10.1,-133,0,0,12.8,4
'-133,'-133,613519.4972286449,5842703.118970385,613526.8999883392,5842710.061430676,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 10.1,-133,0,0,12.8,4
'-133,'-133,613519.4972286449,5842703.118970385,613526.8999883392,5842710.061430676,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 10.1,-133,0,0,12.8,4
'-133,'-133,613519.4887289298,5842703.130044456,613526.461369369,5842709.74237402,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 9.56,-133,0,0,12.9,4
'-133,'-133,613519.4887289298,5842703.130044456,613526.461369369,5842709.74237402,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 9.56,-133,0,0,12.9,4
'-134,'-134,613519.4837667054,5842703.136509617,613526.0824386448,5842709.461806011,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 9.09,-134,0,0,12.9,4
'-134,'-134,613519.4837667054,5842703.136509617,613526.0824386448,5842709.461806011,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 9.09,-134,0,0,12.9,4
'-134,'-134,613519.4837667054,5842703.136509617,613526.0824386448,5842709.461806011,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 9.09,-134,0,0,12.9,4
'-134,'-134,613519.4682523058,5842703.156722949,613525.7035598664,5842709.203125187,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 8.63,-134,0,0,13.0,4
'-134,'-134,613519.4682523058,5842703.156722949,613525.7035598664,5842709.203125187,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 8.63,-134,0,0,13.0,4
'-135,'-135,613519.4613869438,5842703.165667661,613525.3006420445,5842708.9080865625,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 8.13,-135,0,0,13.1,4
'-135,'-135,613519.4613869438,5842703.165667661,613525.3006420445,5842708.9080865625,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 8.13,-135,0,0,13.1,4
'-135,'-135,613519.4613869438,5842703.165667661,613525.3006420445,5842708.9080865625,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 8.13,-135,0,0,13.1,4
'-135,'-135,613519.4338710248,5842703.2015174795,613524.8574688327,5842708.624905687,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 7.6,-135,0,0,13.2,4
'-135,'-135,613519.4338710248,5842703.2015174795,613524.8574688327,5842708.624905687,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 7.6,-135,0,0,13.2,4
'-136,'-136,613519.4193082516,5842703.22049096,613524.434382104,5842708.330323545,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 7.09,-136,0,0,13.3,4
'-136,'-136,613519.4193082516,5842703.22049096,613524.434382104,5842708.330323545,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 7.09,-136,0,0,13.3,4
'-136,'-136,613519.4193082516,5842703.22049096,613524.434382104,5842708.330323545,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 7.09,-136,0,0,13.3,4
'-136,'-136,613519.389223357,5842703.259687834,613524.0062434446,5842708.064001014,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 6.59,-136,0,0,13.3,4
'-136,'-136,613519.389223357,5842703.259687834,613524.0062434446,5842708.064001014,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 6.59,-136,0,0,13.3,4
'-137,'-137,613519.3709016778,5842703.283558702,613523.6317670629,5842707.81451139,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 6.14,-137,0,0,13.4,4
'-137,'-137,613519.3709016778,5842703.283558702,613523.6317670629,5842707.81451139,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 6.14,-137,0,0,13.4,4
'-137,'-137,613519.3709016778,5842703.283558702,613523.6317670629,5842707.81451139,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 6.14,-137,0,0,13.4,4
'-138,'-138,613519.3458053044,5842703.316256153,613523.21227332,5842707.544495841,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 5.64,-138,0,0,13.5,4
'-138,'-138,613519.3458053044,5842703.316256153,613523.21227332,5842707.544495841,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 5.64,-138,0,0,13.5,4
'-138,'-138,613519.2974602845,5842703.379243698,613522.8095978501,5842707.335523068,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 5.19,-138,0,0,13.5,4
'-138,'-138,613519.2974602845,5842703.379243698,613522.8095978501,5842707.335523068,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 5.19,-138,0,0,13.5,4
'-139,'-139,613519.2067481643,5842703.497430302,613522.377030765,5842707.191324701,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 4.76,-139,0,0,13.4,4
'-139,'-139,613519.2067481643,5842703.497430302,613522.377030765,5842707.191324701,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 4.76,-139,0,0,13.4,4
'-139,'-139,613519.2067481643,5842703.497430302,613522.377030765,5842707.191324701,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 4.76,-139,0,0,13.4,4
'-141,'-141,613519.0959879614,5842703.641737063,613521.8931736611,5842707.049267273,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 4.29,-141,0,0,13.3,4
'-141,'-141,613519.0959879614,5842703.641737063,613521.8931736611,5842707.049267273,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 4.29,-141,0,0,13.3,4
'-142,'-142,613518.9830826491,5842703.788838635,613521.4723858899,5842706.960058894,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.91,-142,0,0,13.2,4
'-142,'-142,613518.9830826491,5842703.788838635,613521.4723858899,5842706.960058894,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.91,-142,0,0,13.2,4
'-142,'-142,613518.9830826491,5842703.788838635,613521.4723858899,5842706.960058894,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.91,-142,0,0,13.2,4
'-143,'-143,613518.8432043355,5842703.971082671,613521.0186761409,5842706.901426942,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.51,-143,0,0,13.1,4
'-143,'-143,613518.8432043355,5842703.971082671,613521.0186761409,5842706.901426942,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.51,-143,0,0,13.1,4
'-145,'-145,613518.6786856551,5842704.185430038,613520.6138021024,5842706.9312936375,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.21,-145,0,0,12.9,4
'-145,'-145,613518.6786856551,5842704.185430038,613520.6138021024,5842706.9312936375,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.21,-145,0,0,12.9,4
'-145,'-145,613518.6786856551,5842704.185430038,613520.6138021024,5842706.9312936375,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 3.21,-145,0,0,12.9,4
'-147,'-147,613518.4616169686,5842704.4682435235,613520.1464694337,5842707.022021255,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.89,-147,0,0,12.6,4
'-147,'-147,613518.4616169686,5842704.4682435235,613520.1464694337,5842707.022021255,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.89,-147,0,0,12.6,4
'-148,'-148,613518.2393553049,5842704.757822812,613519.7192710782,5842707.154304868,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.63,-148,0,0,12.3,4
'-148,'-148,613518.2393553049,5842704.757822812,613519.7192710782,5842707.154304868,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.63,-148,0,0,12.3,4
'-148,'-148,613518.2393553049,5842704.757822812,613519.7192710782,5842707.154304868,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.63,-148,0,0,12.3,4
'-150,'-150,613517.9925868432,5842705.079331408,613519.3143629883,5842707.354436079,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.43,-150,0,0,12.0,4
'-150,'-150,613517.9925868432,5842705.079331408,613519.3143629883,5842707.354436079,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.43,-150,0,0,12.0,4
'-150,'-150,613517.9925868432,5842705.079331408,613519.3143629883,5842707.354436079,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.43,-150,0,0,12.0,4
'-151,'-151,613517.8014803645,5842705.328319368,613519.0545933078,5842707.550722764,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.35,-151,0,0,11.7,4
'-151,'-151,613517.8014803645,5842705.328319368,613519.0545933078,5842707.550722764,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.35,-151,0,0,11.7,4
'-152,'-152,613517.5295074418,5842705.682666241,613518.6919669044,5842707.835490098,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.23,-152,0,0,11.3,4
'-152,'-152,613517.5295074418,5842705.682666241,613518.6919669044,5842707.835490098,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.23,-152,0,0,11.3,4
'-152,'-152,613517.5295074418,5842705.682666241,613518.6919669044,5842707.835490098,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.23,-152,0,0,11.3,4
'-153,'-153,613517.2824203157,5842706.004590018,613518.3422494786,5842708.078641732,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.1,-153,0,0,10.9,4
'-153,'-153,613517.2824203157,5842706.004590018,613518.3422494786,5842708.078641732,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 2.1,-153,0,0,10.9,4
'-155,'-155,613516.9971527751,5842706.376258124,613517.8860603377,5842708.3191218665,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 1.89,-155,0,0,10.5,4
'-155,'-155,613516.9971527751,5842706.376258124,613517.8860603377,5842708.3191218665,613492.197131935,5842738.68759906,613509.606403948,5842716.00548411, 1.89,-155,0,0,10.5,4
