154,613480.813106099,5842723.50640877,,,,
155,613480.720467021,5842723.61553082,,,,
156,613480.638650614,5842723.74345289,,,,
157,613480.546011544,5842723.85257494,,,,
158,613480.453372478,5842723.96169699,,,,
159,613480.360733416,5842724.07081904,,,,
160,613480.279349719,5842724.18020382,,,,
161,613480.198831414,5842724.25251399,,,,
162,613480.107057749,5842724.32456144,,,,
163,613480.004028727,5842724.39634618,,,,
164,613479.889744347,5842724.46786819,,,,
165,613479.78671533,5842724.53965293,,,,
166,613479.672430957,5842724.61117495,,,,
167,613479.580224616,5842724.70175972,,,,
168,613479.454684889,5842724.77301903,,,,
169,613479.317457115,5842724.86255292,,,,
170,613479.180662037,5842724.93354952,,,,
171,613479.054256943,5842725.04188344,,,,
172,613478.928284544,5842725.13168007,,,,
173,613478.790624102,5842725.23975128,,,,
174,613478.630452948,5842725.34729707,,,,
175,613478.481969847,5842725.43656827,,,,
176,613478.355997469,5842725.52636491,,,,
177,613478.207081693,5842725.63417342,,,,
178,613478.069421281,5842725.74224466,,,,
179,613477.920505518,5842725.85005318,,,,
180,613477.772022446,5842725.9393244,,,,
181,613477.634794736,5842726.02885835,,,,
182,613477.508389705,5842726.13719231,,,,
183,613477.370729323,5842726.24526356,,,,
184,613477.244324304,5842726.35359754,,,,
185,613477.106231251,5842726.4802061,,,,
186,613476.968570888,5842726.58827737,,,,
187,613476.830910531,5842726.69634863,,,,
188,613476.692817499,5842726.82295721,,,,
189,613476.565979829,5842726.9498285,,,,
190,613476.417064136,5842727.05763707,,,,
191,613476.26771577,5842727.18398295,,,,
192,613476.130055445,5842727.29205423,,,,
193,613475.991962448,5842727.41866283,,,,
194,613475.865124812,5842727.54553414,,,,
195,613475.727031829,5842727.67214274,,,,
196,613475.566428147,5842727.79822593,,,,
197,613475.417079826,5842727.92457183,,,,
198,613475.290242218,5842728.05144316,,,,
199,613475.140893912,5842728.17778906,,,,
200,613475.013190968,5842728.341735,,,,
201,613474.897608732,5842728.46886904,,,,
202,613474.748693122,5842728.57667766,,,,
203,613474.621422875,5842728.72208631,,,,
204,613474.516663336,5842728.86802037,,,,
205,613474.399783108,5842729.05076633,,,,
206,613474.283335561,5842729.214975,,,,
207,613474.177710699,5842729.39798368,,,,
208,613474.084206536,5842729.54418046,,,,
209,613474.013213075,5842729.69090265,,,,
210,613473.974687651,5842729.89402487,,,,
211,613473.925772223,5842730.05980978,,,,
212,613473.876856798,5842730.22559469,,,,
213,613473.839629393,5842730.373105,,,,
214,613473.825778024,5842730.48406612,,,,
215,613473.856515371,5842730.61461536,,,,
216,613473.910196079,5842730.72715271,,,,
217,613473.963444114,5842730.85822736,,,,
218,613474.016259474,5842731.00783932,,,,
219,613474.080762848,5842731.13917668,,,,
220,613474.156521562,5842731.27077675,,,,
221,613474.25435829,5842731.42143954,,,,
222,613474.318428978,5842731.57131421,,,,
223,613474.393755007,5842731.72145159,,,,
224,613474.458258359,5842731.85278896,,,,
225,613474.511506365,5842731.98386362,,,,
226,613474.59895307,5842732.0971891,,,,
227,613474.675144429,5842732.21025187,,,,
228,613474.750903109,5842732.34185195,,,,
229,613474.826229111,5842732.49198934,,,,
230,613474.869087106,5842732.58572669,,,,
231,613474.956533792,5842732.69905218,,,,
232,613475.05566849,5842732.79410307,,,,
233,613475.143115167,5842732.90742856,,,,
234,613475.23056184,5842733.02075405,,,,
235,613475.352207207,5842733.11633037,,,,
236,613475.440086548,5842733.21111857,,,,
237,613475.573852601,5842733.26988299,,,,
238,613475.695930633,5842733.34692201,,,,
239,613475.875583397,5842733.36966268,,,,
240,613476.021470139,5842733.39161522,,,,
241,613476.16735688,5842733.41356777,,,,
242,613476.348740361,5842733.36215924,,,,
243,613476.495925145,5842733.32849989,,,,
244,613476.643542612,5842733.27630323,,,,
245,613476.768649401,5842733.22358116,,,,
246,613476.916266874,5842733.17138451,,,,
247,613477.042239036,5842733.08158784,,,,
248,613477.214097932,5842732.95576742,,,,
249,613477.363013472,5842732.84795887,,,,
250,613477.511496332,5842732.75868764,,,,
251,613477.647858487,5842732.7062283,,,,
252,613477.78465333,5842732.63523167,,,,
253,613477.921880863,5842732.54569773,,,,
254,613478.070363744,5842732.45642651,,,,
255,613478.230101972,5842732.36741801,,,,
256,613478.366896834,5842732.29642139,,,,
257,613478.503691699,5842732.22542477,,,,
258,613478.629231226,5842732.15416544,,,,
259,613478.777714132,5842732.06489425,,,,
260,613478.926197043,5842731.97562306,,,,
261,613479.097190647,5842731.8868773,,,,
262,613479.256496223,5842731.81640614,,,,
263,613479.393291115,5842731.74540955,,,,
264,613479.541341356,5842731.67467568,,,,
265,613479.701512331,5842731.56712993,,,,
266,613479.873371351,5842731.4413096,,,,
267,613480.033109647,5842731.35230116,,,,
268,613480.18115991,5842731.28156731,,,,
269,613480.307132181,5842731.19177071,,,,
270,613480.456047843,5842731.08396227,,,,
271,613480.594140863,5842730.9573538,,,,
272,613480.754744582,5842730.83127077,,,,
273,613480.903660265,5842730.72346234,,,,
274,613481.064696698,5842730.57884202,,,,
275,613481.225300442,5842730.45275902,,,,
276,613481.385904194,5842730.32667601,,,,
277,613481.557763301,5842730.20085574,,,,
278,613481.71793437,5842730.09331005,,,,
279,613481.867282798,5842729.96696434,,,,
280,613481.993687836,5842729.85863049,,,,
281,613482.131348229,5842729.75055937,,,,
282,613482.303207376,5842729.62473912,,,,
283,613482.440867782,5842729.51666801,,,,
284,613482.601038892,5842729.40912235,,,,
285,613482.727443961,5842729.30078851,,,,
286,613482.865104385,5842729.19271741,,,,
287,613483.036530866,5842729.08543449,,,,
288,613483.208390061,5842728.95961428,,,,
289,613483.380249264,5842728.83379407,,,,
290,613483.517909716,5842728.72572298,,,,
291,613483.678080877,5842728.61817736,,,,
292,613483.82786211,5842728.47329441,,,,
293,613483.988033286,5842728.36574879,,,,
294,613484.148637178,5842728.23966588,,,,
295,613484.320496432,5842728.1138457,,,,
296,613484.469844988,5842727.98750007,,,,
297,613484.619626263,5842727.84261714,,,,
298,613484.780662901,5842727.69799695,,,,
299,613484.963777544,5842727.57243952,,,,
300,613485.135204129,5842727.46515668,,,,
301,613485.29580808,5842727.3390738,,,,
302,613485.456844755,5842727.19445363,,,,
303,613485.617881439,5842727.04983346,,,,
304,613485.801428843,5842726.90573877,,,,
305,613485.985408974,5842726.74310678,,,,
306,613486.146445688,5842726.59848662,,,,
307,613486.307482412,5842726.45386648,,,,
308,613486.445575714,5842726.32725817,,,,
309,613486.58453446,5842726.16357527,,,,
310,613486.71137242,5842726.03670423,,,,
311,613486.826955028,5842725.90957047,,,,
312,613486.920892366,5842725.74483662,,,,
313,613486.991886273,5842725.59811462,,,,
314,613487.040369466,5842725.45086714,,,,
315,613487.078030023,5842725.28481962,,,,
316,613487.115690583,5842725.1187721,,,,
317,613487.141663064,5842724.97099915,,,,
318,613487.156380187,5842724.82296346,,,,
319,613487.115685947,5842724.63653949,,,,
320,613487.062870903,5842724.48692738,,,,
321,613487.022176657,5842724.30050341,,,,
322,613486.991439609,5842724.16995408,,,,
323,613486.960269841,5842724.05794205,,,,
324,613486.917844709,5842723.94566729,,,,
325,613486.829965405,5842723.85087889,,,,
326,613486.776717624,5842723.71980409,,,,
327,613486.712214477,5842723.58846656,,,,
328,613486.614810671,5842723.41926622,,,,
329,613486.54944208,5842723.32500329,,,,
330,613486.450740111,5842723.21141486,,,,
331,613486.352470854,5842723.07928913,,,,
332,613486.265456957,5842722.94742614,,,,
333,613486.189265703,5842722.83436318,,,,
334,613486.102251797,5842722.70250019,,,,
335,613485.991861724,5842722.60718634,,,,
336,613485.847705549,5842722.51108429,,,,
337,613485.737748181,5842722.39723314,,,,
338,613485.638180746,5842722.32071933,,,,
339,613485.549868673,5842722.24446826,,,,
340,613485.461123884,5842722.18675449,,,,
341,613485.315236836,5842722.16480167,,,,
342,613485.192725943,5842722.10629971,,,,
343,613485.069782336,5842722.06633506,,,,
344,613484.93558336,5842722.02610767,,,,
345,613484.811341616,5842722.04175494,,,,
346,613484.66458914,5842722.05687674,,,,
347,613484.506148588,5842722.09027313,,,,
348,613484.348140748,5842722.10513221,,,,
349,613484.19013291,5842722.1199913,,,,
350,613484.009181631,5842722.15286224,,,,
351,613483.896195261,5842722.16877225,,,,
352,613483.759832744,5842722.22123142,,,,
353,613483.612214865,5842722.27342786,,,,
354,613483.475852355,5842722.32588703,,,,
355,613483.328234482,5842722.37808348,,,,
356,613483.22520537,5842722.44986815,,,,
357,613483.110055486,5842722.5584647,,,,
358,613482.983650243,5842722.66679852,,,,
359,613482.846422343,5842722.75633232,,,,
360,613482.685818314,5842722.88241528,,,,
361,613482.559413088,5842722.99074911,,,,
362,613482.443397828,5842723.13642028,,,,
363,613482.327382574,5842723.28209145,,,,
364,613482.200977367,5842723.3904253,,,,
365,613482.062884101,5842723.51703372,,,,
366,613481.947301568,5842723.6441676,,,,
367,613481.843407103,5842723.7530269,,,,
368,613481.739079944,5842723.88042351,,,,
369,613481.611809366,5842724.02583198,,,,
370,613481.495794158,5842724.17150317,,,,
371,613481.380211655,5842724.29863706,,,,
372,613481.265061855,5842724.40723365,,,,
373,613481.149046666,5842724.55290485,,,,
374,613481.044719541,5842724.68030147,,,,
375,613480.929137061,5842724.80743537,,,,
376,613480.791476564,5842724.91550653,,,,
377,613480.665504128,5842725.00530311,,,,
378,613480.55035436,5842725.11389972,,,,
379,613480.435204598,5842725.22249633,,,,
380,613480.297976818,5842725.3120302,,,,
381,613480.160316349,5842725.42010137,,,,
382,613480.022655886,5842725.52817255,,,,
383,613479.885428121,5842725.61770643,,,,
384,613479.747334978,5842725.74431492,,,,
385,613479.609241842,5842725.87092342,,,,
386,613479.460758737,5842725.96019459,,,,
387,613479.311842948,5842726.06800307,,,,
388,613479.151671809,5842726.17554884,,,,
389,613479.047777459,5842726.2844082,,,,
390,613478.93176238,5842726.43007945,,,,
391,613478.782846616,5842726.53788795,,,,
392,613478.644753527,5842726.66449647,,,,
393,613478.517483113,5842726.80990501,,,,
394,613478.401900749,5842726.93703898,,,,
395,613478.28631839,5842727.06417294,,,,
396,613478.135671916,5842727.24613067,,,,
397,613477.952557447,5842727.37168835,,,,
398,613477.79152101,5842727.51630876,,,,
399,613477.653860659,5842727.62438001,,,,
400,613477.527022983,5842727.75125128,,,,
401,613477.399752629,5842727.89665985,,,,
402,613477.261226931,5842728.04180571,,,,
403,613477.145211945,5842728.18747701,,,,
404,613477.017508932,5842728.35142289,,,,
405,613476.91231663,5842728.51589421,,,,
406,613476.806691654,5842728.69890283,,,,
407,613476.700634004,5842728.90044876,,,,
408,613476.583321013,5842729.10173197,,,,
409,613476.48938409,5842729.26646601,,,,
410,613476.417957872,5842729.43172547,,,,
411,613476.346098979,5842729.61552224,,,,
412,613476.296750787,5842729.79984443,,,,
413,613476.214069234,5842729.96484118,,,,
414,613476.141777677,5842730.16717525,,,,
415,613476.070351482,5842730.33243472,,,,
416,613476.033124011,5842730.47994501,,,,
417,613476.029229902,5842730.64678074,,,,
418,613476.025768472,5842730.79507917,,,,
419,613476.021874364,5842730.9619149,,,,
420,613476.051313612,5842731.14807607,,,,
421,613476.09287356,5842731.29742534,,,,
422,613476.156511516,5842731.46583734,,,,
423,613476.23140481,5842731.63451205,,,,
424,613476.283787412,5842731.80266134,,,,
425,613476.324914667,5842731.97054792,,,,
426,613476.366907279,5842732.10135989,,,,
427,613476.431843254,5842732.21415998,,,,
428,613476.495913865,5842732.36403468,,,,
429,613476.559984471,5842732.51390938,,,,
430,613476.635743097,5842732.64550949,,,,
431,613476.688558353,5842732.79512148,,,,
432,613476.764749652,5842732.90818429,,,,
433,613476.852196289,5842733.02150981,,,,
434,613476.951330944,5842733.11656074,,,,
435,613477.072543593,5842733.23067441,,,,
436,613477.194188921,5842733.32625077,,,,
437,613477.315834243,5842733.42182714,,,,
438,613477.43834493,5842733.48032891,,,,
439,613477.584231663,5842733.5022815,,,,
440,613477.729253024,5842733.5613087,,,,
441,613477.897650434,5842733.58378672,,,,
442,613478.066047841,5842733.60626476,,,,
443,613478.201977292,5842733.57234274,,,,
444,613478.3612828,5842733.50187155,,,,
445,613478.485956915,5842733.46768682,,,,
446,613478.623184439,5842733.37815291,,,,
447,613478.74829125,5842733.32543088,,,,
448,613478.873830753,5842733.25417156,,,,
449,613479.01105829,5842733.16463765,,,,
450,613479.171229206,5842733.05709188,,,,
451,613479.297201413,5842732.96729527,,,,
452,613479.445251617,5842732.89656139,,,,
453,613479.571223834,5842732.80676478,,,,
454,613479.697628748,5842732.69843087,,,,
455,613479.824033669,5842732.59009697,,,,
456,613479.961693937,5842732.48202578,,,,
457,613480.099354211,5842732.3739546,,,,
458,613480.248269834,5842732.26614615,,,,
459,613480.363419435,5842732.15754954,,,,
460,613480.501512423,5842732.03094106,,,,
461,613480.662116106,5842731.90485804,,,,
462,613480.8222871,5842731.79731232,,,,
463,613480.982458101,5842731.68976661,,,,
464,613481.120551118,5842731.56315816,,,,
465,613481.258211444,5842731.45508701,,,,
466,613481.40755982,5842731.32874129,,,,
467,613481.556475505,5842731.22093287,,,,
468,613481.695001251,5842731.07578713,,,,
469,613481.832661603,5842730.967716,,,,
470,613481.981577308,5842730.85990759,,,,
471,613482.119237673,5842730.75183647,,,,
472,613482.291962191,5842730.58894162,,,,
473,613482.452565968,5842730.46285865,,,,
474,613482.613169753,5842730.33677569,,,,
475,613482.773340842,5842730.22923003,,,,
