$GPRMC,181024.80,A,5243.3579592,N,00719.1710070,W,0.06,314.33,220422,0.0,E,R,V*45$GPGGA,181024.80,5243.3579592,N,00719.1710070,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6A$GPGGA,181024.80,5243.3579592,N,00719.1710070,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6A,,,,613494.9360728302,5842740.972405007,4,28
$GPRMC,181025.20,A,5243.3579587,N,00719.1710077,W,0.04,314.33,220422,0.0,E,R,V*4F$GPGGA,181025.20,5243.3579587,N,00719.1710077,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*64$GPGGA,181025.20,5243.3579587,N,00719.1710077,W,4,13,1.0,60.424,M,56.132,M,0.2,0000*64,,,,613494.9353065952,5842740.97145975,4,29
$GPRMC,181025.60,A,5243.3579597,N,00719.1710073,W,0.02,314.33,220422,0.0,E,R,V*48$GPGGA,181025.60,5243.3579597,N,00719.1710073,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*63$GPGGA,181025.60,5243.3579597,N,00719.1710073,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*63,,,,613494.9357135328,5842740.97332399,4,30
$GPRMC,181026.00,A,5243.3579599,N,00719.1710057,W,0.03,314.33,220422,0.0,E,R,V*44$GPGGA,181026.00,5243.3579599,N,00719.1710057,W,4,13,1.0,60.417,M,56.132,M,0.2,0000*68$GPGGA,181026.00,5243.3579599,N,00719.1710057,W,4,13,1.0,60.417,M,56.132,M,0.2,0000*68,,,,613494.9375057295,5842740.973736778,4,31
$GPRMC,181026.40,A,5243.3579607,N,00719.1710076,W,0.04,314.33,220422,0.0,E,R,V*40$GPGGA,181026.40,5243.3579607,N,00719.1710076,W,4,13,1.0,60.415,M,56.132,M,0.2,0000*69$GPGGA,181026.40,5243.3579607,N,00719.1710076,W,4,13,1.0,60.415,M,56.132,M,0.2,0000*69,,,,613494.9353325979,5842740.975169838,4,32
$GPRMC,181026.80,A,5243.3579596,N,00719.1710087,W,0.04,314.33,220422,0.0,E,R,V*49$GPGGA,181026.80,5243.3579596,N,00719.1710087,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*66$GPGGA,181026.80,5243.3579596,N,00719.1710087,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*66,,,,613494.9341421151,5842740.973101832,4,33
$GPRMC,181027.20,A,5243.3579606,N,00719.1710082,W,0.06,314.33,220422,0.0,E,R,V*4F$GPGGA,181027.20,5243.3579606,N,00719.1710082,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*63$GPGGA,181027.20,5243.3579606,N,00719.1710082,W,4,13,1.0,60.421,M,56.132,M,0.2,0000*63,,,,613494.9346616062,5842740.974968701,4,34
$GPRMC,181027.60,A,5243.3579597,N,00719.1710083,W,0.04,314.33,220422,0.0,E,R,V*43$GPGGA,181027.60,5243.3579597,N,00719.1710083,W,4,13,1.0,60.416,M,56.132,M,0.2,0000*69$GPGGA,181027.60,5243.3579597,N,00719.1710083,W,4,13,1.0,60.416,M,56.132,M,0.2,0000*69,,,,613494.9345880004,5842740.973297714,4,35
$GPRMC,181028.00,A,5243.3579606,N,00719.1710079,W,0.03,314.33,220422,0.0,E,R,V*43$GPGGA,181028.00,5243.3579606,N,00719.1710079,W,4,13,1.0,60.415,M,56.132,M,0.2,0000*6D$GPGGA,181028.00,5243.3579606,N,00719.1710079,W,4,13,1.0,60.415,M,56.132,M,0.2,0000*6D,,,,613494.9349992658,5842740.974976582,4,36
$GPRMC,181028.40,A,5243.3579590,N,00719.1710067,W,0.06,314.33,220422,0.0,E,R,V*41$GPGGA,181028.40,5243.3579590,N,00719.1710067,W,4,13,1.0,60.425,M,56.132,M,-0.0,0000*46$GPGGA,181028.40,5243.3579590,N,00719.1710067,W,4,13,1.0,60.425,M,56.132,M,-0.0,0000*46,,,,613494.9364191449,5842740.972042144,4,37
$GPRMC,181028.80,A,5243.3579596,N,00719.1710073,W,0.04,314.33,220422,0.0,E,R,V*4C$GPGGA,181028.80,5243.3579596,N,00719.1710073,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*63$GPGGA,181028.80,5243.3579596,N,00719.1710073,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*63,,,,613494.9357178604,5842740.973138618,4,38
$GPRMC,181029.20,A,5243.3579597,N,00719.1710078,W,0.02,314.33,220422,0.0,E,R,V*4B$GPGGA,181029.20,5243.3579597,N,00719.1710078,W,4,13,1.0,60.419,M,56.132,M,0.2,0000*68$GPGGA,181029.20,5243.3579597,N,00719.1710078,W,4,13,1.0,60.419,M,56.132,M,0.2,0000*68,,,,613494.9351507667,5842740.973310852,4,39
$GPRMC,181029.60,A,5243.3579603,N,00719.1710073,W,0.02,314.33,220422,0.0,E,R,V*4A$GPGGA,181029.60,5243.3579603,N,00719.1710073,W,4,13,1.0,60.422,M,56.132,M,-0.0,0000*4E$GPGGA,181029.60,5243.3579603,N,00719.1710073,W,4,13,1.0,60.422,M,56.132,M,-0.0,0000*4E,,,,613494.9356875677,5842740.974436228,4,40
$GPRMC,181030.00,A,5243.3579591,N,00719.1710075,W,0.04,314.33,220422,0.0,E,R,V*4C$GPGGA,181030.00,5243.3579591,N,00719.1710075,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*63$GPGGA,181030.00,5243.3579591,N,00719.1710075,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*63,,,,613494.9355143915,5842740.972206497,4,41
$GPRMC,181030.40,A,5243.3579598,N,00719.1710068,W,0.02,314.33,220422,0.0,E,R,V*4B$GPGGA,181030.40,5243.3579598,N,00719.1710068,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*60$GPGGA,181030.40,5243.3579598,N,00719.1710068,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*60,,,,613494.9362719714,5842740.973522501,4,42
$GPRMC,181030.80,A,5243.3579595,N,00719.1710077,W,0.01,314.33,220422,0.0,E,R,V*47$GPGGA,181030.80,5243.3579595,N,00719.1710077,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6F$GPGGA,181030.80,5243.3579595,N,00719.1710077,W,4,13,1.0,60.422,M,56.132,M,0.2,0000*6F,,,,613494.935271975,5842740.972942734,4,43
$GPRMC,181031.20,A,5243.3579591,N,00719.1710072,W,0.03,314.33,220422,0.0,E,R,V*4F$GPGGA,181031.20,5243.3579591,N,00719.1710072,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*67$GPGGA,181031.20,5243.3579591,N,00719.1710072,W,4,13,1.0,60.420,M,56.132,M,0.2,0000*67,,,,613494.9358520512,5842740.972214378,4,44
