613518.9655,5842717.3827
613497.6373,5842742.7328
613487.3389,5842735.1765
613503.6702,5842711.6545
613518.5721780577,5842717.2353981
613497.2986748301,5842742.484338747
613487.6775251698,5842735.424961253
613504.0635219424,5842711.8018019
613518.1788561154,5842717.0880962
613496.9600496603,5842742.235877494
613488.0161503396,5842735.673422506
613504.4568438847,5842711.949103801
613517.7855341731,5842716.940794299
613496.6214244905,5842741.987416241
613488.3547755094,5842735.921883759
613504.850165827,5842712.096405701
613517.3922122308,5842716.793492399
613496.2827993206,5842741.738954988
613488.6934006793,5842736.170345012
613505.2434877693,5842712.243707601
613516.9988902885,5842716.646190499
613495.9441741508,5842741.490493735
613489.0320258491,5842736.418806265
613505.6368097116,5842712.391009501
613516.6055683462,5842716.498888599
613495.605548981,5842741.242032482
613489.3706510189,5842736.667267518
613506.0301316539,5842712.538311401
613516.2122464039,5842716.351586699
613495.2669238112,5842740.993571229
613489.7092761887,5842736.915728771
613506.4234535962,5842712.685613302
613515.8189244616,5842716.204284798
613494.9282986413,5842740.745109976
613490.0479013586,5842737.164190024
613506.8167755385,5842712.832915202
613515.4256025193,5842716.056982898
613494.5896734715,5842740.496648723
613490.3865265284,5842737.412651277
613507.2100974808,5842712.980217102
613515.032280577,5842715.909680998
613494.2510483017,5842740.24818747
613490.7251516982,5842737.66111253
613507.6034194231,5842713.127519002
613514.6389586347,5842715.762379098
613497.8098575862,5842735.442115914
613499.3288319615,5842736.743160436
613496.7291629431,5842739.7831803365
613495.2101885678,5842738.482135815
613493.9124231319,5842739.999726217
613491.063776868,5842737.909573783
613507.9967413654,5842713.274820902
613514.2456366924,5842715.615077198
613502.1156685374,5842729.777880652
613503.6336527115,5842731.080080347
613501.0316717688,5842734.118121685
613499.5136875947,5842732.81592199
613497.4945617114,5842735.173428842
613499.0125458855,5842736.475628537
613496.4105649428,5842739.513669875
613494.8925807687,5842738.21147018
613493.573797962,5842739.751264964
613491.4024020379,5842738.158035036
613508.3900633077,5842713.422122803
613513.8523147501,5842715.467775297
613511.4938983516,5842718.217167296
613513.0108844063,5842719.520529606
613510.4065766468,5842722.556576558
613508.8895905921,5842721.253214248
613506.7438952437,5842723.754620543
613508.2608812985,5842725.057982853
613505.656573539,5842728.094029805
613504.1395874843,5842726.790667495
613501.8047533723,5842729.512567762
613503.321739427,5842730.815930072
613500.7174316676,5842733.851977024
613499.2004456129,5842732.548614714
613497.1797344575,5842734.904317078
613498.6967205122,5842736.207679388
613496.0924127528,5842739.24372634
613494.5754266981,5842737.94036403
613493.2351727922,5842739.502803711
613491.7410272077,5842738.406496289
613508.78338525,5842713.569424703
613513.4589928078,5842715.320473397
613511.1920551955,5842717.959098692
613512.7080351204,5842719.263631124
613510.1013855133,5842722.29766768
613508.5854055884,5842720.993135248
613506.4377689541,5842723.492898945
613507.953748879,5842724.797431377
613505.347099272,5842727.831467933
613503.831119347,5842726.526935501
613501.4943348023,5842729.24685985
613503.0103147272,5842730.551392282
613500.4036651201,5842733.585428839
613498.8876851952,5842732.280896407
613496.8653818173,5842734.634777173
613498.3813617423,5842735.939309605
613495.7747121352,5842738.973346162
613494.2587322103,5842737.66881373
613492.8965476224,5842739.254342458
613492.0796523775,5842738.654957542
613509.1767071923,5842713.716726603
613513.0656708655,5842715.173171497
613510.8907642548,5842717.700699964
613512.4057299456,5842719.006410099
613509.7967233198,5842722.038420063
613508.281757629,5842720.732709928
613506.1321699665,5842723.2308144355
613507.6471356573,5842724.536524571
613505.0381290314,5842727.568534535
613503.5231633406,5842726.2628244
613501.1844190754,5842728.98075384
613502.6993847662,5842730.286463975
613500.0903781403,5842733.31847394
613498.5754124495,5842732.012763805
613496.5515098801,5842734.36480565
613495.0344665676,5842733.0615099855
613492.4254599417,5842736.09351995
613493.9425032543,5842737.396815615
613492.5579224526,5842739.005881205
613492.4182775473,5842738.903418795
613495.835376229,5842733.91488645
613494.1862625005,5842732.783328272
613496.4467516724,5842729.483299681
613498.095865401,5842730.614857859
613499.8534087098,5842728.049066684
613498.2042949812,5842726.917508506
613500.4647841532,5842723.617479915
613502.1138978817,5842724.749038093
613509.5700291346,5842713.864028503
613512.6723489232,5842715.025869597
613510.590032247,5842717.441968863
613512.1039755044,5842718.74886435
613509.4925965464,5842721.778831336
613507.978653289,5842720.471935849
613505.8271048078,5842722.968364354
613507.3410480652,5842724.275259841
613504.7296691072,5842727.305226827
613503.2157258498,5842725.99833134
613500.8750125382,5842728.714246637
613499.35898977,5842727.409763994
613496.747610812,5842730.4397309795
613498.2636335802,5842731.744213623
613496.238124835,5842734.094398996
613494.7221020667,5842732.789916352
613492.1107231088,5842735.819883338
613493.626745877,5842737.124365982
613492.2192972827,5842738.757419952
613492.7569027172,5842739.151880048
613496.1795574892,5842734.150997797
613494.5299966065,5842733.02009157
613496.7891811647,5842729.719169709
613498.4387420474,5842730.850075936
613500.1951977235,5842728.28369732
613498.5456368407,5842727.152791093
613500.8048213989,5842723.851869232
613502.4543822816,5842724.982775459
613509.9633510769,5842714.011330403
613512.2790269809,5842714.878567697
613510.3472004088,5842717.242014697
613508.797667539,5842715.977519586
613506.2662102504,5842719.074570441
613507.8157431203,5842720.339065552
613505.7317681989,5842722.88865481
613504.1822353291,5842721.624159699
613501.6507780405,5842724.721210554
613503.2003109104,5842725.985705665
613500.927730372,5842728.766039954
613499.3781975021,5842727.5015448425
613496.8467402136,5842730.598595697
613498.3962730834,5842731.8630908085
613496.426675109,5842734.272748327
613494.8771422391,5842733.008253216
613492.3456849506,5842736.105304071
613493.8952178204,5842737.369799182
613492.5579224526,5842739.005881205
613492.4182775473,5842738.903418795
613495.9839873267,5842733.98476666
613494.3656527665,5842732.809609968
613496.7133879598,5842729.571070257
613498.33172252,5842730.746226949
613500.1607332736,5842728.223232033
613498.5423987134,5842727.048075341
613500.8901339066,5842723.809535629
613502.5084684668,5842724.984692321
613504.6124823478,5842722.0823494475
613502.9941477876,5842720.9071927555
613505.3418829808,5842717.668653044
613506.960217541,5842718.843809736
613510.3566730192,5842714.158632304
613511.8857050386,5842714.731265796
613510.0379521268,5842716.9886377
613508.4893021892,5842715.7230614
613505.9556839294,5842718.8183446685
613507.504333867,5842720.083920969
613505.4184928365,5842722.63216154
613503.8698428989,5842721.36658524
613501.3362246391,5842724.461868509
613502.8848745767,5842725.727444809
613500.6104053243,5842728.506129638
613499.0617553866,5842727.240553338
613496.5281371268,5842730.335836607
613498.0767870644,5842731.601412907
613496.1056306659,5842734.009544991
613494.5569807283,5842732.743968691
613492.0233624685,5842735.83925196
613493.5720124061,5842737.10482826
613492.2192972827,5842738.757419952
613492.7569027172,5842739.151880048
613496.3214436152,5842734.229747214
613494.7025312121,5842733.055386694
613497.0486731409,5842729.815692565
613498.667585544,5842730.990053086
613500.4953150172,5842728.466214109
613498.876402614,5842727.291853589
613501.2225445429,5842724.05215946
613502.841456946,5842725.2265199805
613504.9439481529,5842722.323273448
613503.3250357498,5842721.148912928
613505.6711776786,5842717.909218799
613507.2900900817,5842719.0835793195
613510.7499949615,5842714.305934204
613511.4923830963,5842714.583963896
613509.7710567075,5842716.804153398
613508.1894855115,5842715.579966912
613505.7385944215,5842718.741158596
613507.3201656175,5842719.965345082
613505.307145069,5842722.561765561
613503.725573873,5842721.337579075
613501.274682783,5842724.498770759
613502.856253979,5842725.722957245
613500.6557546393,5842728.561190344
613499.0741834433,5842727.337003859
613496.6232923534,5842730.498195543
613498.2048635493,5842731.722382029
613496.2950477498,5842734.18568766
613494.7134765538,5842732.961501175
613492.2625854638,5842736.122692859
613493.8441566598,5842737.346879344
613492.5579224526,5842739.005881205
613492.4182775473,5842738.903418795
613496.1265925355,5842734.061293916
613494.5397185859,5842732.843989078
613496.9718001494,5842729.66830344
613498.558674099,5842730.885608278
613500.4540900821,5842728.41067265
613498.8672161325,5842727.193367812
613501.299297696,5842724.017682174
613502.8861716456,5842725.234987012
613505.0694053143,5842722.384234015
613503.4825313647,5842721.166929177
613505.9146129282,5842717.991243539
613507.5014868778,5842719.208548377
613509.4975823254,5842716.602150739
613507.9107083757,5842715.384845901
613510.3427899393,5842712.209160264
613511.9296638889,5842713.426465102
613511.1433169039,5842714.453236104
613511.099061154,5842714.436661996
613509.4533002039,5842716.55671784
613507.8724750523,5842715.331568118
613505.4196586795,5842718.49126618
613507.0004838312,5842719.716415902
613504.9857381159,5842722.311794912
613503.4049129642,5842721.086645191
613500.9520965915,5842724.246343252
613502.5329217431,5842725.471492974
613500.3306639972,5842728.308423455
613498.7498388456,5842727.083273733
613496.2970224728,5842730.242971795
613497.8778476245,5842731.4681215165
613495.9665668989,5842733.930217772
613494.3857417472,5842732.70506805
613491.9329253745,5842735.864766112
613493.5137505261,5842737.089915833
613492.2192972827,5842738.757419952
613492.7569027172,5842739.151880048
613496.4569946618,5842734.314633012
613494.8694088808,5842733.098256677
613497.2996323052,5842729.921148856
613498.8872180862,5842731.137525191
613500.7812030248,5842728.661458875
613499.1936172438,5842727.445082541
613501.6238406681,5842724.267974719
613503.2114264491,5842725.484351054
613505.3929461057,5842722.632381521
613503.8053603247,5842721.416005187
613506.235583749,5842718.2388973655
613507.82316953,5842719.4552737
613509.8175861579,5842716.847909866
613508.2300003769,5842715.6315335315
613510.6602238013,5842712.45442571
613512.2478095823,5842713.670802045
