,,613506.96005228,5842723.78609838
,,613507.016183461,5842722.50578308
,,613506.177134958,5842721.74652307
,,613505.020119569,5842722.02183297
,,613504.173756728,5842723.00363307
,,613503.402853848,5842724.15875853
,,613502.586769941,5842725.34862579
,,613501.75826642,5842726.51576086
,,613501.087378961,5842727.30375731
,,613500.238893022,5842728.39586554
,,613499.971149849,5842729.64286305
,,613500.859664725,5842730.34782012
,,613501.874936074,5842729.70900947
,,613502.224948516,5842728.58968415
,,613501.382298305,5842727.77247295
,,613500.262656939,5842728.07740495
,,613499.413391111,5842729.02927671
,,613498.620429913,5842730.2031772
,,613497.81524868,5842731.41815324
,,613497.008621843,5842732.61788679
,,613496.139588657,5842733.7894553
,,613495.612259179,5842734.95972733
,,613496.352364539,5842735.81349317
,,613497.459176092,5842735.36822791
,,613497.694971986,5842734.31745791
,,613496.776292613,5842733.54428465
,,613495.671442555,5842734.09364681
,,613495.723192102,5842735.34049866
,,613496.364879179,5842736.32903225
,,613497.397423607,5842737.17886783
,,613498.608103934,5842737.89449869
,,613499.845128849,5842738.43677023
,,613501.177766765,5842738.86794964
,,613502.514114779,5842739.36209176
,,613503.424314165,5842739.83274546
,,613504.606023122,5842740.48204367
,,613505.842835593,5842741.19735914
,,613507.092517623,5842741.89201683
,,613508.36062773,5842742.58840343
,,613509.45075153,5842743.19550216
,,613510.614519988,5842743.91857265
,,613511.62769209,5842743.66383189
,,613512.031013235,5842742.6199415
,,613512.684150275,5842741.46837385
,,613513.135405952,5842740.29113403
,,613513.148756191,5842739.15504604
,,613512.947938183,5842737.78638082
,,613511.744401263,5842737.74882087
,,613510.824766362,5842738.507082
,,613510.086612611,5842739.62940023
,,613509.708880057,5842740.63846266
,,613509.137838588,5842741.86724992
,,613508.888733464,5842742.96704483
,,613509.732985742,5842743.7878189
,,613510.977953799,5842743.84507864
,,613512.094578328,5842743.28820497
,,613512.972679167,5842742.21552313
,,613513.655798735,5842741.01457765
,,613513.851333102,5842739.68669734
,,613513.403041462,5842738.44598069
,,613512.727604328,5842737.28249653
,,613512.032277038,5842736.53679213
,,613511.249482437,5842735.75584577
