Currentx,CurrentY
613517.433458654,5842733.38928659
613517.433458654,5842733.38928659
613517.009327158,5842733.39997097
613517.009327158,5842733.39997097
613517.009327158,5842733.39997097
613516.59585258,5842733.11340379
613516.59585258,5842733.11340379
613516.59585258,5842733.11340379
613516.265602752,5842732.88460758
613516.265602752,5842732.88460758
613515.878712408,5842732.61702311
613515.878712408,5842732.61702311
613515.878712408,5842732.61702311
613515.524125037,5842732.39841619
613515.524125037,5842732.39841619
613515.113135065,5842732.09706923
613515.113135065,5842732.09706923
613515.113135065,5842732.09706923
613514.716833408,5842731.8322327
613514.716833408,5842731.8322327
613514.327224263,5842731.55568213
613514.327224263,5842731.55568213
613514.327224263,5842731.55568213
613513.9001693,5842731.25266186
613513.9001693,5842731.25266186
613513.509170625,5842731.01632679
613513.509170625,5842731.01632679
613513.509170625,5842731.01632679
613513.144647989,5842730.78914174
613513.144647989,5842730.78914174
613513.144647989,5842730.78914174
613512.713025845,5842730.49361938
613512.713025845,5842730.49361938
613512.288589927,5842730.23758535
613512.288589927,5842730.23758535
613512.288589927,5842730.23758535
613511.882716162,5842729.87626453
613511.882716162,5842729.87626453
613511.521924594,5842729.57126761
613511.521924594,5842729.57126761
613511.521924594,5842729.57126761
613511.165345358,5842729.32701909
613511.165345358,5842729.32701909
613510.789995439,5842729.04264089
613510.789995439,5842729.04264089
613510.789995439,5842729.04264089
613510.381190881,5842728.7103712
613510.381190881,5842728.7103712
613510.297868731,5842728.2419585
613510.297868731,5842728.2419585
613510.297868731,5842728.2419585
613510.702306025,5842727.79179656
613510.702306025,5842727.79179656
613511.025155704,5842727.47902077
613511.025155704,5842727.47902077
613511.025155704,5842727.47902077
613511.281161887,5842727.22681813
613511.281161887,5842727.22681813
613511.281161887,5842727.22681813
613511.626340373,5842726.87895269
613511.626340373,5842726.87895269
613511.905709803,5842726.55217857
613511.905709803,5842726.55217857
613511.905709803,5842726.55217857
613512.222459785,5842726.16785292
613512.222459785,5842726.16785292
613512.566002024,5842725.81290132
613512.566002024,5842725.81290132
613512.566002024,5842725.81290132
613512.854873667,5842725.47948657
613512.854873667,5842725.47948657
613512.854873667,5842725.47948657
613513.16592686,5842725.09799555
613513.16592686,5842725.09799555
613513.462889439,5842724.76050385
613513.462889439,5842724.76050385
613513.462889439,5842724.76050385
613513.751159222,5842724.36605413
613513.751159222,5842724.36605413
613514.035165036,5842723.9805931
613514.035165036,5842723.9805931
613514.035165036,5842723.9805931
613514.342157747,5842723.58008898
613514.342157747,5842723.58008898
613514.342157747,5842723.58008898
613514.690418819,5842723.20150701
613514.690418819,5842723.20150701
613514.969593659,5842722.82520694
613514.969593659,5842722.82520694
613514.969593659,5842722.82520694
613515.221050171,5842722.48331429
613515.221050171,5842722.48331429
613515.467671054,5842722.0929
613515.467671054,5842722.0929
613515.467671054,5842722.0929
613515.821758957,5842721.66734375
613515.821758957,5842721.66734375
613515.821758957,5842721.66734375
613516.09004214,5842721.26556495
613516.09004214,5842721.26556495
613516.405199926,5842720.93981218
613516.405199926,5842720.93981218
613516.405199926,5842720.93981218
613516.708500592,5842720.59616253
613516.708500592,5842720.59616253
613517.075852936,5842720.22952588
613517.075852936,5842720.22952588
613517.075852936,5842720.22952588
613517.379711948,5842719.8330292
613517.379711948,5842719.8330292
613517.379711948,5842719.8330292
613517.681874193,5842719.4802648
613517.681874193,5842719.4802648
613517.993880597,5842719.12550458
613517.993880597,5842719.12550458
613517.993880597,5842719.12550458
613518.341042741,5842718.76025133
613518.341042741,5842718.76025133
613518.84214442,5842718.5785024
613518.84214442,5842718.5785024
613518.84214442,5842718.5785024
613519.253086068,5842718.33696587
613519.253086068,5842718.33696587
613519.657651192,5842718.10807819
613519.657651192,5842718.10807819
613519.657651192,5842718.10807819
613520.138995215,5842717.8368405
613520.138995215,5842717.8368405
613520.138995215,5842717.8368405
613520.554924136,5842717.64698232
613520.554924136,5842717.64698232
613520.960156153,5842717.45705987
613520.960156153,5842717.45705987
613520.960156153,5842717.45705987
613521.345963971,5842717.25017671
613521.345963971,5842717.25017671
613521.844563523,5842716.97303598
613521.844563523,5842716.97303598
613521.844563523,5842716.97303598
613522.248518648,5842716.8040424
613522.248518648,5842716.8040424
613522.698305248,5842716.80397308
613522.698305248,5842716.80397308
613522.698305248,5842716.80397308
613523.068500042,5842717.25126353
613523.068500042,5842717.25126353
613523.068500042,5842717.25126353
613523.331737886,5842717.48035014
613523.331737886,5842717.48035014
613523.667659389,5842717.67366821
613523.667659389,5842717.67366821
613523.667659389,5842717.67366821
613524.082347049,5842717.9565548
613524.082347049,5842717.9565548
613524.461541218,5842718.21617026
613524.461541218,5842718.21617026
613524.461541218,5842718.21617026
613524.850609683,5842718.42909138
613524.850609683,5842718.42909138
613525.270015704,5842718.65459128
613525.270015704,5842718.65459128
613525.270015704,5842718.65459128
613525.675343733,5842718.8367325
613525.675343733,5842718.8367325
613525.675343733,5842718.8367325
613526.042070061,5842718.97920827
613526.042070061,5842718.97920827
613526.507761289,5842719.04553948
613526.507761289,5842719.04553948
613526.507761289,5842719.04553948
613526.772513076,5842718.66000049
613526.772513076,5842718.66000049
613526.936265275,5842718.31235091
613526.936265275,5842718.31235091
613526.936265275,5842718.31235091
613527.211497732,5842718.00365748
613527.211497732,5842718.00365748
613527.211497732,5842718.00365748
613527.51272571,5842717.61859935
613527.51272571,5842717.61859935
613527.742196427,5842717.27786317
613527.742196427,5842717.27786317
613527.742196427,5842717.27786317
613528.006688689,5842716.91309128
613528.006688689,5842716.91309128
613528.260553261,5842716.50671051
613528.260553261,5842716.50671051
613528.260553261,5842716.50671051
613528.527755515,5842716.11269702
613528.527755515,5842716.11269702
613528.790104988,5842715.69983734
613528.790104988,5842715.69983734
613528.790104988,5842715.69983734
613529.039926414,5842715.30263589
613529.039926414,5842715.30263589
613529.039926414,5842715.30263589
613529.28524571,5842714.89086235
613529.28524571,5842714.89086235
613529.549629935,5842714.47767927
613529.549629935,5842714.47767927
613529.779646335,5842714.08465223
613529.779646335,5842714.08465223
613529.779646335,5842714.08465223
613529.95822996,5842713.67094935
613529.95822996,5842713.67094935
613530.14757985,5842713.28327881
613530.14757985,5842713.28327881
613530.14757985,5842713.28327881
613530.226648562,5842712.85352699
613530.226648562,5842712.85352699
613530.08015932,5842712.47637587
613530.08015932,5842712.47637587
613530.08015932,5842712.47637587
613529.778666144,5842712.23619449
613529.778666144,5842712.23619449
613529.502856884,5842712.00533018
613529.502856884,5842712.00533018
613529.502856884,5842712.00533018
613529.110978404,5842711.65713247
613529.110978404,5842711.65713247
613529.110978404,5842711.65713247
613528.71193547,5842711.38425545
613528.71193547,5842711.38425545
613528.330875059,5842711.04539865
613528.330875059,5842711.04539865
613527.910078813,5842710.76848972
613527.910078813,5842710.76848972
613527.910078813,5842710.76848972
613527.448053138,5842710.48727953
613527.448053138,5842710.48727953
613527.448053138,5842710.48727953
613526.979525098,5842710.10835817
613526.979525098,5842710.10835817
613526.550624761,5842709.80232616
613526.550624761,5842709.80232616
613526.100425749,5842709.52584364
613526.100425749,5842709.52584364
613526.100425749,5842709.52584364
613525.653343515,5842709.22198379
613525.653343515,5842709.22198379
613525.192724456,5842708.92392852
613525.192724456,5842708.92392852
613525.192724456,5842708.92392852
613524.740360751,5842708.62921913
613524.740360751,5842708.62921913
613524.309598795,5842708.37878608
613524.309598795,5842708.37878608
613524.309598795,5842708.37878608
613523.81451219,5842708.12926222
613523.81451219,5842708.12926222
613523.81451219,5842708.12926222
613523.426018474,5842707.86757496
613523.426018474,5842707.86757496
613523.011940327,5842707.60677411
613523.011940327,5842707.60677411
613523.011940327,5842707.60677411
613522.560195644,5842707.40129242
613522.560195644,5842707.40129242
613522.118836308,5842707.2381559
613522.118836308,5842707.2381559
613522.118836308,5842707.2381559
613521.685632815,5842707.08745114
613521.685632815,5842707.08745114
613521.256477117,5842707.00936131
613521.256477117,5842707.00936131
613521.256477117,5842707.00936131
613520.774243617,5842706.96174821
613520.774243617,5842706.96174821
613520.312910793,5842707.00290886
613520.312910793,5842707.00290886
613520.312910793,5842707.00290886
613519.877071458,5842707.04225365
613519.877071458,5842707.04225365
613519.877071458,5842707.04225365
613519.423401429,5842707.22306981
613519.423401429,5842707.22306981
613518.991908953,5842707.41868536
613518.991908953,5842707.41868536
613518.991908953,5842707.41868536
613518.650572355,5842707.64051767
613518.650572355,5842707.64051767
613518.236638538,5842707.88476652
613518.236638538,5842707.88476652
613518.236638538,5842707.88476652
613517.850085498,5842708.07531083
613517.850085498,5842708.07531083
613517.850085498,5842708.07531083
613517.481272943,5842708.32599206
613517.481272943,5842708.32599206
613517.140473297,5842708.55377218
613517.140473297,5842708.55377218
613516.732106936,5842708.85379338
613516.732106936,5842708.85379338
613516.732106936,5842708.85379338
613516.423718579,5842709.08251579
613516.423718579,5842709.08251579
613516.010824067,5842709.35461021
613516.010824067,5842709.35461021
613516.010824067,5842709.35461021
613515.672362454,5842709.64142578
613515.672362454,5842709.64142578
613515.30938574,5842709.92191927
613515.30938574,5842709.92191927
613515.30938574,5842709.92191927
613514.973569117,5842710.18227384
613514.973569117,5842710.18227384
613514.622761435,5842710.49625137
613514.622761435,5842710.49625137
613514.622761435,5842710.49625137
613514.284027609,5842710.86708043
613514.284027609,5842710.86708043
613514.083068495,5842711.24075541
613514.083068495,5842711.24075541
613514.083068495,5842711.24075541
613514.070801958,5842711.67447834
613514.070801958,5842711.67447834
613514.09860451,5842712.0850252
613514.09860451,5842712.0850252
613514.09860451,5842712.0850252
613514.293921595,5842712.43048694
613514.293921595,5842712.43048694
613514.596714294,5842712.697035
613514.596714294,5842712.697035
613514.596714294,5842712.697035
613514.97730708,5842712.819617
613514.97730708,5842712.819617
613515.349579154,5842712.8500096
613515.349579154,5842712.8500096
613515.349579154,5842712.8500096
613515.819322481,5842712.77658692
613515.819322481,5842712.77658692
613515.819322481,5842712.77658692
613516.157234387,5842712.56153701
613516.157234387,5842712.56153701
613516.482838704,5842712.27071179
613516.482838704,5842712.27071179
613516.482838704,5842712.27071179
613516.710521053,5842711.94866624
613516.710521053,5842711.94866624
613516.785722798,5842711.52049323
613516.785722798,5842711.52049323
613516.785722798,5842711.52049323
613516.751738781,5842711.14318735
613516.751738781,5842711.14318735
613516.618676941,5842710.75039943
613516.618676941,5842710.75039943
613516.618676941,5842710.75039943
613516.334602765,5842710.47315986
613516.334602765,5842710.47315986
613516.053740793,5842710.22715496
613516.053740793,5842710.22715496
613516.053740793,5842710.22715496
613515.642597997,5842710.08178816
613515.642597997,5842710.08178816
613515.249680786,5842710.06742069
613515.249680786,5842710.06742069
613515.249680786,5842710.06742069
613514.898252857,5842710.09445533
613514.898252857,5842710.09445533
613514.898252857,5842710.09445533
613514.475496509,5842710.23426207
613514.475496509,5842710.23426207
613514.235688894,5842710.59812722
613514.235688894,5842710.59812722
613514.235688894,5842710.59812722
613513.980140849,5842710.90783739
613513.980140849,5842710.90783739
613513.650047742,5842711.27033643
613513.650047742,5842711.27033643
613513.650047742,5842711.27033643
613513.361595219,5842711.61470391
613513.361595219,5842711.61470391
613513.035948009,5842711.96042865
613513.035948009,5842711.96042865
613513.035948009,5842711.96042865
613512.744448065,5842712.32920759
613512.744448065,5842712.32920759
613512.443684077,5842712.68960938
613512.443684077,5842712.68960938
613512.443684077,5842712.68960938
613512.156279531,5842713.07591853
613512.156279531,5842713.07591853
613511.813745565,5842713.52270339
613511.813745565,5842713.52270339
613511.813745565,5842713.52270339
613511.464388813,5842713.89513934
613511.464388813,5842713.89513934
613511.130361356,5842714.32487377
613511.130361356,5842714.32487377
613511.130361356,5842714.32487377
613510.777939907,5842714.72246269
613510.777939907,5842714.72246269
613510.461500927,5842715.08379693
613510.461500927,5842715.08379693
613510.461500927,5842715.08379693
613510.126083628,5842715.4331887
613510.126083628,5842715.4331887
613510.126083628,5842715.4331887
613509.781233838,5842715.84894545
613509.781233838,5842715.84894545
613509.506310193,5842716.2409249
613509.506310193,5842716.2409249
613509.506310193,5842716.2409249
613509.196728428,5842716.58350096
613509.196728428,5842716.58350096
613508.931843923,5842716.99889909
613508.931843923,5842716.99889909
613508.931843923,5842716.99889909
613508.719747211,5842717.42035202
613508.719747211,5842717.42035202
613508.719747211,5842717.42035202
613508.647468386,5842717.86324582
613508.647468386,5842717.86324582
613508.751028512,5842718.24625649
613508.751028512,5842718.24625649
613508.751028512,5842718.24625649
613508.91953211,5842718.62596111
613508.91953211,5842718.62596111
613509.264904278,5842718.82450662
613509.264904278,5842718.82450662
613509.264904278,5842718.82450662
613509.662249647,5842718.89999799
613509.662249647,5842718.89999799
613510.082737268,5842718.87179329
613510.082737268,5842718.87179329
613510.520665904,5842718.74291246
613510.520665904,5842718.74291246
613510.520665904,5842718.74291246
613510.878036373,5842718.61085248
613510.878036373,5842718.61085248
613511.208518996,5842718.37151715
613511.208518996,5842718.37151715
613511.208518996,5842718.37151715
613511.559538329,5842718.120791
613511.559538329,5842718.120791
613511.559538329,5842718.120791
613511.834167979,5842717.79446263
613511.834167979,5842717.79446263
613512.025641818,5842717.41221976
613512.025641818,5842717.41221976
613512.025641818,5842717.41221976
613512.078219758,5842716.97869614
613512.078219758,5842716.97869614
613512.078219758,5842716.97869614
613512.029642335,5842716.58491333
613512.029642335,5842716.58491333
613511.829411772,5842716.21837838
613511.829411772,5842716.21837838
613511.829411772,5842716.21837838
613511.538679366,5842715.87421297
613511.538679366,5842715.87421297
613511.210467601,5842715.76064414
613511.210467601,5842715.76064414
613511.210467601,5842715.76064414
613510.808992453,5842715.751085
613510.808992453,5842715.751085
613510.410422208,5842715.77145505
613510.410422208,5842715.77145505
613510.410422208,5842715.77145505
613509.969870435,5842715.99820495
613509.969870435,5842715.99820495
613509.638599502,5842716.1700094
613509.638599502,5842716.1700094
613509.638599502,5842716.1700094
613509.165108416,5842716.37985408
613509.165108416,5842716.37985408
613509.165108416,5842716.37985408
613508.806058871,5842716.64170683
613508.806058871,5842716.64170683
613508.543230156,5842716.95940814
613508.543230156,5842716.95940814
613508.543230156,5842716.95940814
613508.325990161,5842717.29245535
613508.325990161,5842717.29245535
613508.05286765,5842717.6989439
613508.05286765,5842717.6989439
613508.05286765,5842717.6989439
613507.803113217,5842718.13194442
613507.803113217,5842718.13194442
613507.543380415,5842718.54857573
613507.543380415,5842718.54857573
613507.543380415,5842718.54857573
613507.293448327,5842718.93613098
613507.293448327,5842718.93613098
613507.016797952,5842719.35867346
613507.016797952,5842719.35867346
613507.016797952,5842719.35867346
613506.74602622,5842719.7513064
613506.74602622,5842719.7513064
613506.470518675,5842720.1538444
613506.470518675,5842720.1538444
613506.470518675,5842720.1538444
613506.191383708,5842720.59598916
613506.191383708,5842720.59598916
613505.888737828,5842720.99845
613505.888737828,5842720.99845
613505.888737828,5842720.99845
613505.617321134,5842721.37048033
613505.617321134,5842721.37048033
613505.30606062,5842721.76569206
613505.30606062,5842721.76569206
613505.30606062,5842721.76569206
613505.026575,5842722.17462884
613505.026575,5842722.17462884
613504.751284177,5842722.57754293
613504.751284177,5842722.57754293
613504.751284177,5842722.57754293
613504.510733466,5842722.97329272
613504.510733466,5842722.97329272
613504.361303636,5842723.37321011
613504.361303636,5842723.37321011
613504.341895001,5842723.78970267
613504.341895001,5842723.78970267
613504.595229179,5842724.11500355
613504.595229179,5842724.11500355
613504.595229179,5842724.11500355
613504.867688177,5842724.33985305
613504.867688177,5842724.33985305
613505.223549235,5842724.54253812
613505.223549235,5842724.54253812
613505.223549235,5842724.54253812
613505.602028566,5842724.63502327
613505.602028566,5842724.63502327
613506.039661984,5842724.47052415
613506.039661984,5842724.47052415
613506.039661984,5842724.47052415
613506.317218299,5842724.31786754
613506.317218299,5842724.31786754
613506.645016205,5842724.05361572
613506.645016205,5842724.05361572
613506.96005228,5842723.78609838
613506.96005228,5842723.78609838
613506.96005228,5842723.78609838
613507.11014014,5842723.35318204
613507.11014014,5842723.35318204
613507.128138016,5842722.98265411
613507.128138016,5842722.98265411
613507.128138016,5842722.98265411
613507.016183461,5842722.50578308
613507.016183461,5842722.50578308
613506.890697469,5842722.20813503
613506.890697469,5842722.20813503
613506.890697469,5842722.20813503
613506.588004232,5842721.88427828
613506.588004232,5842721.88427828
613506.588004232,5842721.88427828
613506.177134958,5842721.74652307
613506.177134958,5842721.74652307
613505.790153628,5842721.71430394
613505.790153628,5842721.71430394
613505.790153628,5842721.71430394
613505.406458644,5842721.79214768
613505.406458644,5842721.79214768
613505.020119569,5842722.02183297
613505.020119569,5842722.02183297
613505.020119569,5842722.02183297
613504.715585436,5842722.25917788
613504.715585436,5842722.25917788
613504.715585436,5842722.25917788
613504.451121258,5842722.63248343
613504.451121258,5842722.63248343
613504.173756728,5842723.00363307
613504.173756728,5842723.00363307
613504.173756728,5842723.00363307
613503.945179781,5842723.35440676
613503.945179781,5842723.35440676
613503.679901995,5842723.74809549
613503.679901995,5842723.74809549
613503.679901995,5842723.74809549
613503.402853848,5842724.15875853
613503.402853848,5842724.15875853
613503.402853848,5842724.15875853
613503.106151989,5842724.54299637
613503.106151989,5842724.54299637
613502.876376385,5842724.94511844
613502.876376385,5842724.94511844
613502.586769941,5842725.34862579
613502.586769941,5842725.34862579
613502.586769941,5842725.34862579
613502.30187778,5842725.74797732
613502.30187778,5842725.74797732
613502.008210782,5842726.1421162
613502.008210782,5842726.1421162
613502.008210782,5842726.1421162
613501.75826642,5842726.51576086
613501.75826642,5842726.51576086
613501.405413777,5842726.92706542
613501.405413777,5842726.92706542
613501.405413777,5842726.92706542
613501.087378961,5842727.30375731
613501.087378961,5842727.30375731
613500.799421891,5842727.67039393
613500.799421891,5842727.67039393
613500.799421891,5842727.67039393
613500.466642492,5842728.02263001
613500.466642492,5842728.02263001
613500.238893022,5842728.39586554
613500.238893022,5842728.39586554
613500.238893022,5842728.39586554
613499.990841042,5842728.82352742
613499.990841042,5842728.82352742
613499.916173199,5842729.21925514
613499.916173199,5842729.21925514
613499.971149849,5842729.64286305
613499.971149849,5842729.64286305
613499.971149849,5842729.64286305
613500.201358816,5842730.00360579
613500.201358816,5842730.00360579
613500.489466596,5842730.18041166
613500.489466596,5842730.18041166
613500.489466596,5842730.18041166
613500.859664725,5842730.34782012
613500.859664725,5842730.34782012
613501.271064072,5842730.21683536
613501.271064072,5842730.21683536
613501.271064072,5842730.21683536
613501.596324739,5842729.98405457
613501.596324739,5842729.98405457
613501.874936074,5842729.70900947
613501.874936074,5842729.70900947
613501.874936074,5842729.70900947
613502.172053353,5842729.36002134
613502.172053353,5842729.36002134
613502.316379175,5842728.99058796
613502.316379175,5842728.99058796
613502.316379175,5842728.99058796
613502.224948516,5842728.58968415
613502.224948516,5842728.58968415
613502.183340197,5842728.20607976
613502.183340197,5842728.20607976
613502.183340197,5842728.20607976
613501.827080543,5842727.92882502
613501.827080543,5842727.92882502
613501.827080543,5842727.92882502
613501.382298305,5842727.77247295
613501.382298305,5842727.77247295
613500.969681588,5842727.79641076
613500.969681588,5842727.79641076
613500.969681588,5842727.79641076
613500.637346366,5842727.89808174
613500.637346366,5842727.89808174
613500.262656939,5842728.07740495
613500.262656939,5842728.07740495
613500.262656939,5842728.07740495
613499.918258025,5842728.34368078
613499.918258025,5842728.34368078
613499.698802714,5842728.68483748
613499.698802714,5842728.68483748
613499.698802714,5842728.68483748
613499.413391111,5842729.02927671
613499.413391111,5842729.02927671
613499.173966598,5842729.41540837
613499.173966598,5842729.41540837
613499.173966598,5842729.41540837
613498.878377827,5842729.78576188
613498.878377827,5842729.78576188
613498.878377827,5842729.78576188
613498.620429913,5842730.2031772
613498.620429913,5842730.2031772
613498.347988365,5842730.58538504
613498.347988365,5842730.58538504
613498.073447678,5842731.01892021
613498.073447678,5842731.01892021
613498.073447678,5842731.01892021
613497.81524868,5842731.41815324
613497.81524868,5842731.41815324
613497.589006067,5842731.79439164
613497.589006067,5842731.79439164
613497.589006067,5842731.79439164
613497.309612766,5842732.23319231
613497.309612766,5842732.23319231
613497.008621843,5842732.61788679
613497.008621843,5842732.61788679
613497.008621843,5842732.61788679
613496.740730507,5842733.02709467
613496.740730507,5842733.02709467
613496.740730507,5842733.02709467
613496.45038879,5842733.3897809
613496.45038879,5842733.3897809
613496.139588657,5842733.7894553
613496.139588657,5842733.7894553
613496.139588657,5842733.7894553
613495.876086479,5842734.12643082
613495.876086479,5842734.12643082
613495.649528372,5842734.53549085
613495.649528372,5842734.53549085
613495.649528372,5842734.53549085
613495.612259179,5842734.95972733
613495.612259179,5842734.95972733
613495.790637345,5842735.3168487
613495.790637345,5842735.3168487
613495.790637345,5842735.3168487
613495.993560069,5842735.58254795
613495.993560069,5842735.58254795
613496.352364539,5842735.81349317
613496.352364539,5842735.81349317
613496.753075961,5842735.8026312
613496.753075961,5842735.8026312
613496.753075961,5842735.8026312
613497.153037352,5842735.64059039
613497.153037352,5842735.64059039
613497.459176092,5842735.36822791
613497.459176092,5842735.36822791
613497.459176092,5842735.36822791
613497.732522712,5842735.07265755
613497.732522712,5842735.07265755
613497.842172954,5842734.70278547
613497.842172954,5842734.70278547
613497.842172954,5842734.70278547
613497.694971986,5842734.31745791
613497.694971986,5842734.31745791
613497.468424893,5842733.89151391
613497.468424893,5842733.89151391
613497.468424893,5842733.89151391
613497.136775737,5842733.62614797
613497.136775737,5842733.62614797
613496.776292613,5842733.54428465
613496.776292613,5842733.54428465
613496.776292613,5842733.54428465
613496.302339474,5842733.61000638
613496.302339474,5842733.61000638
613496.302339474,5842733.61000638
613495.943117508,5842733.71531589
613495.943117508,5842733.71531589
613495.671442555,5842734.09364681
613495.671442555,5842734.09364681
613495.671442555,5842734.09364681
613495.650865731,5842734.49749988
613495.650865731,5842734.49749988
613495.647791088,5842734.91863969
613495.647791088,5842734.91863969
613495.647791088,5842734.91863969
613495.723192102,5842735.34049866
613495.723192102,5842735.34049866
613495.723192102,5842735.34049866
613495.815540498,5842735.69245861
613495.815540498,5842735.69245861
613496.075930876,5842736.02905222
613496.075930876,5842736.02905222
613496.075930876,5842736.02905222
613496.364879179,5842736.32903225
613496.364879179,5842736.32903225
613496.687030824,5842736.64907674
613496.687030824,5842736.64907674
613496.687030824,5842736.64907674
613497.029147355,5842736.929154
613497.029147355,5842736.929154
613497.397423607,5842737.17886783
613497.397423607,5842737.17886783
613497.800318743,5842737.44589707
613497.800318743,5842737.44589707
613497.800318743,5842737.44589707
613498.206776454,5842737.69538948
613498.206776454,5842737.69538948
613498.608103934,5842737.89449869
613498.608103934,5842737.89449869
613498.608103934,5842737.89449869
613499.017344768,5842738.0971312
613499.017344768,5842738.0971312
613499.36643397,5842738.22324247
613499.36643397,5842738.22324247
613499.36643397,5842738.22324247
613499.845128849,5842738.43677023
613499.845128849,5842738.43677023
613500.277464553,5842738.62454768
613500.277464553,5842738.62454768
613500.277464553,5842738.62454768
613500.697925325,5842738.73247956
613500.697925325,5842738.73247956
613501.177766765,5842738.86794964
613501.177766765,5842738.86794964
613501.177766765,5842738.86794964
613501.676387421,5842739.02871172
613501.676387421,5842739.02871172
613502.124311314,5842739.16621884
613502.124311314,5842739.16621884
613502.124311314,5842739.16621884
613502.514114779,5842739.36209176
613502.514114779,5842739.36209176
613502.973125697,5842739.59389316
613502.973125697,5842739.59389316
613502.973125697,5842739.59389316
613503.424314165,5842739.83274546
613503.424314165,5842739.83274546
613503.813403198,5842740.02062642
613503.813403198,5842740.02062642
613503.813403198,5842740.02062642
613504.237933607,5842740.22918057
613504.237933607,5842740.22918057
613504.237933607,5842740.22918057
613504.606023122,5842740.48204367
613504.606023122,5842740.48204367
613505.032813316,5842740.71439134
613505.032813316,5842740.71439134
613505.436815728,5842740.93878805
613505.436815728,5842740.93878805
613505.436815728,5842740.93878805
613505.842835593,5842741.19735914
613505.842835593,5842741.19735914
613505.842835593,5842741.19735914
613506.280746851,5842741.44053859
613506.280746851,5842741.44053859
613506.727536603,5842741.65072551
613506.727536603,5842741.65072551
613506.727536603,5842741.65072551
613507.092517623,5842741.89201683
613507.092517623,5842741.89201683
613507.523030466,5842742.11925837
613507.523030466,5842742.11925837
613507.523030466,5842742.11925837
613507.901634727,5842742.370327
613507.901634727,5842742.370327
613507.901634727,5842742.370327
613508.36062773,5842742.58840343
613508.36062773,5842742.58840343
613508.745668774,5842742.77600481
613508.745668774,5842742.77600481
613508.745668774,5842742.77600481
613509.134501832,5842742.93624459
613509.134501832,5842742.93624459
613509.45075153,5842743.19550216
613509.45075153,5842743.19550216
613509.832048162,5842743.43253778
613509.832048162,5842743.43253778
613509.832048162,5842743.43253778
613510.22344873,5842743.70467847
613510.22344873,5842743.70467847
613510.614519988,5842743.91857265
613510.614519988,5842743.91857265
613510.614519988,5842743.91857265
613511.0164784,5842744.09544076
613511.0164784,5842744.09544076
613511.372548894,5842744.08168298
613511.372548894,5842744.08168298
613511.372548894,5842744.08168298
613511.62769209,5842743.66383189
613511.62769209,5842743.66383189
613511.576824631,5842743.18486298
613511.576824631,5842743.18486298
613511.576824631,5842743.18486298
613511.761112314,5842742.99460349
613511.761112314,5842742.99460349
613511.761112314,5842742.99460349
613511.859305786,5842742.87429779
613511.859305786,5842742.87429779
613512.031013235,5842742.6199415
613512.031013235,5842742.6199415
613512.031013235,5842742.6199415
613512.263286677,5842742.21695081
613512.263286677,5842742.21695081
613512.493872079,5842741.8669663
613512.493872079,5842741.8669663
613512.493872079,5842741.8669663
613512.684150275,5842741.46837385
613512.684150275,5842741.46837385
613512.684150275,5842741.46837385
613512.874302922,5842741.06069024
613512.874302922,5842741.06069024
613513.059087788,5842740.68033147
613513.059087788,5842740.68033147
613513.059087788,5842740.68033147
613513.135405952,5842740.29113403
613513.135405952,5842740.29113403
613513.206013973,5842739.84263704
613513.206013973,5842739.84263704
613513.206013973,5842739.84263704
613513.163991354,5842739.52505161
613513.163991354,5842739.52505161
613513.163991354,5842739.52505161
613513.148756191,5842739.15504604
613513.148756191,5842739.15504604
613513.108083646,5842738.70246701
613513.108083646,5842738.70246701
613513.108083646,5842738.70246701
613513.106012484,5842738.23650776
613513.106012484,5842738.23650776
613512.947938183,5842737.78638082
613512.947938183,5842737.78638082
613512.947938183,5842737.78638082
613512.63053734,5842737.65841181
613512.63053734,5842737.65841181
613512.178523068,5842737.60927934
613512.178523068,5842737.60927934
613512.178523068,5842737.60927934
613511.744401263,5842737.74882087
613511.744401263,5842737.74882087
613511.352166607,5842737.8837762
613511.352166607,5842737.8837762
613511.352166607,5842737.8837762
613511.067542331,5842738.18483221
613511.067542331,5842738.18483221
613510.824766362,5842738.507082
613510.824766362,5842738.507082
613510.824766362,5842738.507082
613510.59108145,5842738.86923551
613510.59108145,5842738.86923551
613510.342202014,5842739.25996822
613510.342202014,5842739.25996822
613510.342202014,5842739.25996822
613510.086612611,5842739.62940023
613510.086612611,5842739.62940023
613509.958928099,5842740.22661316
613509.958928099,5842740.22661316
613509.958928099,5842740.22661316
613509.708880057,5842740.63846266
613509.708880057,5842740.63846266
613509.527697229,5842741.03337263
613509.527697229,5842741.03337263
613509.527697229,5842741.03337263
613509.310627403,5842741.45563677
613509.310627403,5842741.45563677
613509.310627403,5842741.45563677
613509.137838588,5842741.86724992
613509.137838588,5842741.86724992
613508.963707936,5842742.30257243
613508.963707936,5842742.30257243
613508.963707936,5842742.30257243
613508.861481516,5842742.74513798
613508.861481516,5842742.74513798
613508.888733464,5842742.96704483
613508.888733464,5842742.96704483
613508.888733464,5842742.96704483
613509.126170257,5842743.28344302
613509.126170257,5842743.28344302
613509.126170257,5842743.28344302
613509.402043824,5842743.57903818
613509.402043824,5842743.57903818
613509.732985742,5842743.7878189
613509.732985742,5842743.7878189
613509.732985742,5842743.7878189
613510.147649359,5842743.88838278
613510.147649359,5842743.88838278
613510.564265098,5842743.93909975
613510.564265098,5842743.93909975
